question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q21,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,C,ministral-3:14b,0,0.5,A,C,A
q21,2,0.0,0.0,1.0,0.0,C,A,C,ministral-3:14b,0,0.5,A,C,A
q21,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,B,D,C,ministral-3:14b,0,0.5,A,C,A
q22,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q22,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q22,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q22,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q23,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q23,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q23,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q23,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q24,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,ministral-3:14b,0,0.5,D,C,D
q24,1,0.0,0.0,0.0,1.0,D,C,D,ministral-3:14b,0,0.5,D,C,D
q24,2,0.0,0.0,1.0,0.0,C,B,D,ministral-3:14b,0,0.5,D,C,D
q24,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,A,D,ministral-3:14b,0,0.5,D,C,D
q25,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q25,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q25,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q25,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q26,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q26,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q26,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q26,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q27,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q27,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q27,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q27,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q28,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q28,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q28,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q28,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q29,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,ministral-3:14b,0,0.5,A,C,A
q29,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,ministral-3:14b,0,0.5,A,C,A
q29,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,0,0.5,A,C,A
q29,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,ministral-3:14b,0,0.5,A,C,A
q30,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,B,ministral-3:14b,0,0.5,B,C,B
q30,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,B,ministral-3:14b,0,0.5,B,C,B
q30,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,ministral-3:14b,0,0.5,B,C,B
q30,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,0,0.5,B,C,B
q31,0,0.0,0.0,0.0,1.0,D,D,D,ministral-3:14b,1,0.5,D,D,D
q31,1,0.0,0.0,1.0,0.0,C,C,D,ministral-3:14b,1,0.5,D,D,D
q31,2,0.0,1.0,0.0,0.0,B,B,D,ministral-3:14b,1,0.5,D,D,D
q31,3,1.0,0.0,0.0,0.0,A,A,D,ministral-3:14b,1,0.5,D,D,D
q32,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q32,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q32,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q32,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q33,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,B,ministral-3:14b,0,0.5,B,C,B
q33,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,B,ministral-3:14b,0,0.5,B,C,B
q33,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,ministral-3:14b,0,0.5,B,C,B
q33,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,0,0.5,B,C,B
q34,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,ministral-3:14b,0,0.5,A,C,A
q34,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,0,0.5,A,C,A
q34,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,0,0.5,A,C,A
q34,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,0,0.5,A,C,A
q35,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q35,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q35,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q35,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q36,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,0,0.5,A,C,A
q36,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,0,0.5,A,C,A
q36,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,0,0.5,A,C,A
q36,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,0,0.5,A,C,A
q37,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q37,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q37,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q37,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q38,0,0.0,0.0,1.0,0.0,C,D,D,ministral-3:14b,1,0.5,C,C,C
q38,1,0.0,1.0,0.0,0.0,B,C,D,ministral-3:14b,1,0.5,C,C,C
q38,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,B,D,ministral-3:14b,1,0.5,C,C,C
q38,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,A,D,ministral-3:14b,1,0.5,C,C,C
q39,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,ministral-3:14b,1,0.5,B,B,B
q39,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,B,ministral-3:14b,1,0.5,B,B,B
q39,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q39,3,0.0,0.0,0.0,1.0,D,C,B,ministral-3:14b,1,0.5,B,B,B
q40,0,0.0,0.0,0.0,1.0,D,D,D,ministral-3:14b,1,0.5,D,D,D
q40,1,0.0,0.0,1.0,0.0,C,C,D,ministral-3:14b,1,0.5,D,D,D
q40,2,0.0,1.0,0.0,0.0,B,B,D,ministral-3:14b,1,0.5,D,D,D
q40,3,1.0,0.0,0.0,0.0,A,A,D,ministral-3:14b,1,0.5,D,D,D
q41,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,0,0.5,A,C,A
q41,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,0,0.5,A,C,A
q41,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,0,0.5,A,C,A
q41,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,0,0.5,A,C,A
q42,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q42,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q42,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q42,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q43,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q43,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q43,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q43,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q44,0,0.0,0.0,0.0,1.0,D,D,D,ministral-3:14b,1,0.5,D,D,D
q44,1,0.0,0.0,0.0,1.0,D,C,D,ministral-3:14b,1,0.5,D,D,D
q44,2,0.0,0.0,1.0,0.0,C,B,D,ministral-3:14b,1,0.5,D,D,D
q44,3,0.0,1.0,0.0,0.0,B,A,D,ministral-3:14b,1,0.5,D,D,D
q45,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q45,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q45,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q45,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q46,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,ministral-3:14b,0,0.5,A,C,A
q46,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,ministral-3:14b,0,0.5,A,C,A
q46,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,0,0.5,A,C,A
q46,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,ministral-3:14b,0,0.5,A,C,A
q47,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q47,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q47,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q47,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q48,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q48,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q48,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q48,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q49,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,D,ministral-3:14b,0,0.5,D,B,A
q49,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,ministral-3:14b,0,0.5,D,B,A
q49,2,0.0,1.0,0.0,0.0,B,B,D,ministral-3:14b,0,0.5,D,B,A
q49,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,D,ministral-3:14b,0,0.5,D,B,A
q50,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q50,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q50,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q50,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q51,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q51,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q51,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q51,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q52,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q52,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q52,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q52,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q53,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,ministral-3:14b,0,0.5,C,D,B
q53,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,B,ministral-3:14b,0,0.5,C,D,B
q53,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,0,0.5,C,D,B
q53,3,0.0,0.0,0.0,1.0,D,C,B,ministral-3:14b,0,0.5,C,D,B
q54,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q54,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q54,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q54,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q55,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q55,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q55,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q55,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q56,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q56,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q56,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q56,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q57,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q57,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q57,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q57,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q59,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q59,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q59,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q59,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q58,0,0.0,1.0,0.0,0.0,B,C,C,ministral-3:14b,1,0.5,B,B,B
q58,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,B,B,B
q58,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,B,B,B
q58,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,ministral-3:14b,1,0.5,B,B,B
q60,0,0.0,1.0,0.0,0.0,B,B,B,ministral-3:14b,1,0.5,B,B,B
q60,1,1.0,0.0,0.0,0.0,A,A,B,ministral-3:14b,1,0.5,B,B,B
q60,2,0.0,0.0,0.0,1.0,D,D,B,ministral-3:14b,1,0.5,B,B,B
q60,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,1,0.5,B,B,B
q61,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,B,ministral-3:14b,0,0.5,B,C,B
q61,1,0.0,1.0,0.0,0.0,B,A,B,ministral-3:14b,0,0.5,B,C,B
q61,2,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,B,ministral-3:14b,0,0.5,B,C,B
q61,3,0.0,0.0,1.0,0.0,C,C,B,ministral-3:14b,0,0.5,B,C,B
q62,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,ministral-3:14b,0,0.5,A,C,C
q62,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,0,0.5,A,C,C
q62,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,0,0.5,A,C,C
q62,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,A,D,C,ministral-3:14b,0,0.5,A,C,C
q63,0,0.0,0.0,0.0,1.0,D,D,D,ministral-3:14b,1,0.5,D,D,D
q63,1,0.0,0.0,1.0,0.0,C,C,D,ministral-3:14b,1,0.5,D,D,D
q63,2,0.0,1.0,0.0,0.0,B,B,D,ministral-3:14b,1,0.5,D,D,D
q63,3,1.0,0.0,0.0,0.0,A,A,D,ministral-3:14b,1,0.5,D,D,D
q64,0,0.0,0.0,1.0,0.0,C,C,C,ministral-3:14b,1,0.5,C,C,C
q64,1,0.0,1.0,0.0,0.0,B,B,C,ministral-3:14b,1,0.5,C,C,C
q64,2,1.0,0.0,0.0,0.0,A,A,C,ministral-3:14b,1,0.5,C,C,C
q64,3,0.0,0.0,0.0,1.0,D,D,C,ministral-3:14b,1,0.5,C,C,C
q65,0,0.0,0.0,0.0,1.0,D,D,D,ministral-3:14b,1,0.5,D,D,D
q65,1,0.0,0.0,1.0,0.0,C,C,D,ministral-3:14b,1,0.5,D,D,D
q65,2,0.0,1.0,0.0,0.0,B,B,D,ministral-3:14b,1,0.5,D,D,D
q65,3,1.0,0.0,0.0,0.0,A,A,D,ministral-3:14b,1,0.5,D,D,D
q66,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q66,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
q66,2,0.0,0.0,1.0,0.0,C,C,A,ministral-3:14b,1,0.5,A,A,A
q66,3,0.0,1.0,0.0,0.0,B,B,A,ministral-3:14b,1,0.5,A,A,A
q67,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,ministral-3:14b,0,0.5,D,C,B
q67,1,0.6666666666666666,0.0,0.0,0.3333333333333333,A,C,D,ministral-3:14b,0,0.5,D,C,B
q67,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,ministral-3:14b,0,0.5,D,C,B
q67,3,0.0,0.0,1.0,0.0,C,A,D,ministral-3:14b,0,0.5,D,C,B
q68,0,0.0,0.0,0.0,1.0,D,D,D,ministral-3:14b,0,0.5,D,C,D
q68,1,0.0,0.0,1.0,0.0,C,C,D,ministral-3:14b,0,0.5,D,C,D
q68,2,0.0,1.0,0.0,0.0,B,B,D,ministral-3:14b,0,0.5,D,C,D
q68,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,D,ministral-3:14b,0,0.5,D,C,D
q69,0,1.0,0.0,0.0,0.0,A,A,A,ministral-3:14b,1,0.5,A,A,A
q69,1,0.0,0.0,0.0,1.0,D,D,A,ministral-3:14b,1,0.5,A,A,A
