question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q33,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:1b,0,0.5,B,C,B
q33,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,0,0.5,B,C,B
q35,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:1b,1,0.5,C,C,C
q35,1,0.0,0.0,1.0,0.0,C,D,A,gemma3:1b,1,0.5,C,C,C
q35,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:1b,1,0.5,C,C,C
q35,3,0.0,0.0,1.0,0.0,C,B,A,gemma3:1b,1,0.5,C,C,C
q36,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:1b,1,0.5,C,C,C
q36,1,0.0,0.0,1.0,0.0,C,D,A,gemma3:1b,1,0.5,C,C,C
q36,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,A,gemma3:1b,1,0.5,C,C,C
q36,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,B,A,gemma3:1b,1,0.5,C,C,C
q34,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,A,A,A,gemma3:1b,0,0.5,A,C,D
q34,1,0.0,0.0,1.0,0.0,C,D,A,gemma3:1b,0,0.5,A,C,D
q34,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:1b,0,0.5,A,C,D
q34,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,gemma3:1b,0,0.5,A,C,D
q37,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,gemma3:1b,0,0.5,C,C,A
q37,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,gemma3:1b,0,0.5,C,C,A
q37,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:1b,0,0.5,C,C,A
q37,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,gemma3:1b,0,0.5,C,C,A
q38,0,0.0,0.0,1.0,0.0,C,D,D,gemma3:1b,1,0.5,C,C,C
q38,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:1b,1,0.5,C,C,C
q38,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,gemma3:1b,1,0.5,C,C,C
q38,3,0.0,0.0,1.0,0.0,C,A,D,gemma3:1b,1,0.5,C,C,C
q39,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:1b,1,0.5,C,C,C
q39,1,0.0,0.0,1.0,0.0,C,A,B,gemma3:1b,1,0.5,C,C,C
q39,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,1,0.5,C,C,C
q39,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,1,0.5,C,C,C
q40,0,0.0,0.0,1.0,0.0,C,D,D,gemma3:1b,1,0.5,C,C,C
q40,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:1b,1,0.5,C,C,C
q40,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,D,gemma3:1b,1,0.5,C,C,C
q40,3,0.0,0.0,1.0,0.0,C,A,D,gemma3:1b,1,0.5,C,C,C
q42,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,gemma3:1b,0,0.5,C,C,B
q42,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,gemma3:1b,0,0.5,C,C,B
q42,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,gemma3:1b,0,0.5,C,C,B
q42,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,0,0.5,C,C,B
q41,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:1b,1,0.5,C,C,C
q41,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,D,A,gemma3:1b,1,0.5,C,C,C
q41,2,1.0,0.0,0.0,0.0,A,C,A,gemma3:1b,1,0.5,C,C,C
q41,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,gemma3:1b,1,0.5,C,C,C
q43,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,gemma3:1b,0,0.5,D,C,C
q43,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,gemma3:1b,0,0.5,D,C,C
q43,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,gemma3:1b,0,0.5,D,C,C
q43,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,gemma3:1b,0,0.5,D,C,C
q44,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,D,D,gemma3:1b,0,0.5,D,C,A
q44,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:1b,0,0.5,D,C,A
q44,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,gemma3:1b,0,0.5,D,C,A
q44,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,A,D,gemma3:1b,0,0.5,D,C,A
q45,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,gemma3:1b,0,0.5,C,C,A
q45,1,0.0,0.0,1.0,0.0,C,D,A,gemma3:1b,0,0.5,C,C,A
q45,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,A,gemma3:1b,0,0.5,C,C,A
q45,3,0.0,0.0,1.0,0.0,C,B,A,gemma3:1b,0,0.5,C,C,A
q46,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,A,gemma3:1b,0,0.5,C,B,B
q46,1,1.0,0.0,0.0,0.0,A,D,A,gemma3:1b,0,0.5,C,B,B
q46,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,gemma3:1b,0,0.5,C,B,B
q46,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,gemma3:1b,0,0.5,C,B,B
q47,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:1b,1,0.5,C,C,C
q47,1,0.0,0.0,1.0,0.0,C,A,B,gemma3:1b,1,0.5,C,C,C
q47,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,1,0.5,C,C,C
q47,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,1,0.5,C,C,C
q48,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,gemma3:1b,0,0.5,C,C,B
q48,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,gemma3:1b,0,0.5,C,C,B
q48,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,gemma3:1b,0,0.5,C,C,B
q48,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,0,0.5,C,C,B
q50,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:1b,1,0.5,C,C,C
q50,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,gemma3:1b,1,0.5,C,C,C
q50,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,C,gemma3:1b,1,0.5,C,C,C
q50,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,C,gemma3:1b,1,0.5,C,C,C
q49,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,D,gemma3:1b,0,0.5,C,C,B
q49,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,D,gemma3:1b,0,0.5,C,C,B
q49,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,D,gemma3:1b,0,0.5,C,C,B
q49,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,gemma3:1b,0,0.5,C,C,B
q51,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:1b,1,0.5,C,C,C
q51,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,gemma3:1b,1,0.5,C,C,C
q51,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,B,gemma3:1b,1,0.5,C,C,C
q51,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,B,gemma3:1b,1,0.5,C,C,C
q52,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,B,gemma3:1b,0,0.5,C,B,B
q52,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,gemma3:1b,0,0.5,C,B,B
q52,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:1b,0,0.5,C,B,B
q52,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,0,0.5,C,B,B
q53,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,B,gemma3:1b,0,0.5,C,C,B
q53,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,A,B,gemma3:1b,0,0.5,C,C,B
q53,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,0,0.5,C,C,B
q53,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,0,0.5,C,C,B
q54,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:1b,1,0.5,C,C,C
q54,1,0.0,0.0,1.0,0.0,C,B,C,gemma3:1b,1,0.5,C,C,C
q54,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,gemma3:1b,1,0.5,C,C,C
q54,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,D,C,gemma3:1b,1,0.5,C,C,C
q56,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,gemma3:1b,0,0.5,C,C,A
q56,1,0.0,0.0,1.0,0.0,C,B,C,gemma3:1b,0,0.5,C,C,A
q56,2,0.0,0.0,1.0,0.0,C,A,C,gemma3:1b,0,0.5,C,C,A
q56,3,0.0,0.0,1.0,0.0,C,D,C,gemma3:1b,0,0.5,C,C,A
q55,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,gemma3:1b,0,0.5,C,C,B
q55,1,0.0,0.0,1.0,0.0,C,D,A,gemma3:1b,0,0.5,C,C,B
q55,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:1b,0,0.5,C,C,B
q55,3,0.0,0.0,1.0,0.0,C,B,A,gemma3:1b,0,0.5,C,C,B
q57,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:1b,1,0.5,C,C,C
q57,1,0.0,0.0,1.0,0.0,C,A,B,gemma3:1b,1,0.5,C,C,C
q57,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,1,0.5,C,C,C
q57,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,1,0.5,C,C,C
q58,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:1b,1,0.5,C,C,C
q58,1,0.0,0.0,1.0,0.0,C,B,C,gemma3:1b,1,0.5,C,C,C
q58,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,gemma3:1b,1,0.5,C,C,C
q58,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,gemma3:1b,1,0.5,C,C,C
q59,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,B,B,gemma3:1b,0,0.5,A,C,A
q59,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,gemma3:1b,0,0.5,A,C,A
q59,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,0,0.5,A,C,A
q59,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,B,gemma3:1b,0,0.5,A,C,A
q60,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:1b,1,0.5,C,C,C
q60,1,0.0,0.0,1.0,0.0,C,A,B,gemma3:1b,1,0.5,C,C,C
q60,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,1,0.5,C,C,C
q60,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,1,0.5,C,C,C
q61,0,0.0,0.0,1.0,0.0,C,B,B,gemma3:1b,1,0.5,C,C,C
q61,1,0.0,0.0,1.0,0.0,C,A,B,gemma3:1b,1,0.5,C,C,C
q61,2,0.0,0.0,1.0,0.0,C,D,B,gemma3:1b,1,0.5,C,C,C
q61,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:1b,1,0.5,C,C,C
q62,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:1b,1,0.5,C,C,C
q62,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,C,gemma3:1b,1,0.5,C,C,C
q62,2,0.0,0.0,1.0,0.0,C,A,C,gemma3:1b,1,0.5,C,C,C
q62,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,gemma3:1b,1,0.5,C,C,C
q63,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:1b,1,0.5,D,D,D
q63,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:1b,1,0.5,D,D,D
q63,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:1b,1,0.5,D,D,D
q63,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:1b,1,0.5,D,D,D
q64,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,gemma3:1b,0,0.5,C,C,A
q64,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,gemma3:1b,0,0.5,C,C,A
q64,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,gemma3:1b,0,0.5,C,C,A
q64,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,C,gemma3:1b,0,0.5,C,C,A
q65,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:1b,1,0.5,D,D,D
q65,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:1b,1,0.5,D,D,D
q65,2,0.0,0.0,1.0,0.0,C,B,D,gemma3:1b,1,0.5,D,D,D
q65,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,gemma3:1b,1,0.5,D,D,D
q66,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:1b,1,0.5,C,C,C
q66,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,gemma3:1b,1,0.5,C,C,C
q66,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:1b,1,0.5,C,C,C
q66,3,0.0,0.0,1.0,0.0,C,B,A,gemma3:1b,1,0.5,C,C,C
q67,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:1b,1,0.5,D,D,D
q67,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:1b,1,0.5,D,D,D
q67,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,gemma3:1b,1,0.5,D,D,D
q67,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,gemma3:1b,1,0.5,D,D,D
