question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q37,2,0.5,0.0,0.5,0.0,C,A,C,llama3.2:latest,1,0.5,,C,C
q37,3,0.0,0.0,0.5,0.5,C,D,C,llama3.2:latest,1,0.5,,C,C
q39,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,C,C,C
q39,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,llama3.2:latest,1,0.5,C,C,C
q39,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,C,C,C
q39,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,D,llama3.2:latest,1,0.5,C,C,C
q38,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q38,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1,0.5,,C,C
q38,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q38,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q40,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,B,B,llama3.2:latest,0,0.5,C,B,D
q40,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,B,llama3.2:latest,0,0.5,C,B,D
q40,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,D,B,llama3.2:latest,0,0.5,C,B,D
q40,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,0,0.5,C,B,D
q41,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1,0.5,C,C,C
q41,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,D,A,llama3.2:latest,1,0.5,C,C,C
q41,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1,0.5,C,C,C
q41,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,1,0.5,C,C,C
q42,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q42,1,0.0,0.0,0.5,0.5,C,C,D,llama3.2:latest,1,0.5,,C,C
q42,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q42,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q43,0,0.0,0.0,0.5,0.5,C,A,A,llama3.2:latest,0,0.5,,C,D
q43,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,0,0.5,,C,D
q43,2,0.0,0.5,0.5,0.0,C,C,A,llama3.2:latest,0,0.5,,C,D
q43,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,0,0.5,,C,D
q44,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q44,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1,0.5,,C,C
q44,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q44,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q45,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q45,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1,0.5,,C,C
q45,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q45,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q46,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1,0.5,C,C,C
q46,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1,0.5,C,C,C
q46,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1,0.5,C,C,C
q46,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1,0.5,C,C,C
q47,0,0.0,0.0,0.5,0.5,C,D,D,llama3.2:latest,0,0.5,,C,D
q47,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0,0.5,,C,D
q47,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,0,0.5,,C,D
q47,3,0.5,0.0,0.5,0.0,C,A,D,llama3.2:latest,0,0.5,,C,D
q48,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0,0.5,C,C,B
q48,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3.2:latest,0,0.5,C,C,B
q48,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0,0.5,C,C,B
q48,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,0,0.5,C,C,B
q50,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q50,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1,0.5,,C,C
q50,2,0.0,0.0,0.5,0.5,C,B,D,llama3.2:latest,1,0.5,,C,C
q50,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q51,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,llama3.2:latest,0,0.5,D,B,D
q51,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3.2:latest,0,0.5,D,B,D
q51,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3.2:latest,0,0.5,D,B,D
q51,3,0.0,1.0,0.0,0.0,B,A,D,llama3.2:latest,0,0.5,D,B,D
q49,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1,0.5,,C,C
q49,1,0.0,0.0,0.5,0.5,C,D,A,llama3.2:latest,1,0.5,,C,C
q49,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1,0.5,,C,C
q49,3,0.5,0.0,0.5,0.0,C,B,A,llama3.2:latest,1,0.5,,C,C
q52,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,B,llama3.2:latest,0,0.5,,C,D
q52,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,0,0.5,,C,D
q52,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,B,llama3.2:latest,0,0.5,,C,D
q52,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,0,0.5,,C,D
q53,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1,0.5,,C,C
q53,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1,0.5,,C,C
q53,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1,0.5,,C,C
q53,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1,0.5,,C,C
q55,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1,0.5,C,C,C
q55,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,A,llama3.2:latest,1,0.5,C,C,C
q55,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3.2:latest,1,0.5,C,C,C
q55,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,llama3.2:latest,1,0.5,C,C,C
q54,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1,0.5,,C,C
q54,1,0.0,0.5,0.5,0.0,C,B,C,llama3.2:latest,1,0.5,,C,C
q54,2,0.5,0.0,0.5,0.0,C,A,C,llama3.2:latest,1,0.5,,C,C
q54,3,0.0,0.0,0.5,0.5,C,D,C,llama3.2:latest,1,0.5,,C,C
q56,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1,0.5,,C,C
q56,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1,0.5,,C,C
q56,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1,0.5,,C,C
q56,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1,0.5,,C,C
q59,0,0.0,0.5,0.5,0.0,C,B,B,llama3.2:latest,0,0.5,,C,B
q59,1,0.5,0.0,0.5,0.0,C,A,B,llama3.2:latest,0,0.5,,C,B
q59,2,0.5,0.0,0.5,0.0,C,D,B,llama3.2:latest,0,0.5,,C,B
q59,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,0,0.5,,C,B
q58,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3.2:latest,0,0.5,C,C,D
q58,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0,0.5,C,C,D
q58,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3.2:latest,0,0.5,C,C,D
q58,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3.2:latest,0,0.5,C,C,D
q57,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q57,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1,0.5,,C,C
q57,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q57,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q60,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q60,1,0.0,0.0,0.5,0.5,C,C,D,llama3.2:latest,1,0.5,,C,C
q60,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q60,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q62,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,B,llama3.2:latest,0,0.5,C,C,D
q62,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,0,0.5,C,C,D
q62,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3.2:latest,0,0.5,C,C,D
q62,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,llama3.2:latest,0,0.5,C,C,D
q61,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,,C,C
q61,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1,0.5,,C,C
q61,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1,0.5,,C,C
q61,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1,0.5,,C,C
q64,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0,0.5,C,C,A
q64,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3.2:latest,0,0.5,C,C,A
q64,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0,0.5,C,C,A
q64,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,0,0.5,C,C,A
q63,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1,0.5,C,C,C
q63,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3.2:latest,1,0.5,C,C,C
q63,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3.2:latest,1,0.5,C,C,C
q63,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3.2:latest,1,0.5,C,C,C
q65,0,0.5,0.0,0.5,0.0,C,A,A,llama3.2:latest,0,0.5,,C,A
q65,1,0.5,0.0,0.5,0.0,C,D,A,llama3.2:latest,0,0.5,,C,A
q65,2,0.5,0.0,0.5,0.0,C,C,A,llama3.2:latest,0,0.5,,C,A
q65,3,0.5,0.0,0.5,0.0,C,B,A,llama3.2:latest,0,0.5,,C,A
q66,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1,0.5,,C,C
q66,1,0.5,0.0,0.5,0.0,C,B,C,llama3.2:latest,1,0.5,,C,C
q66,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1,0.5,,C,C
q66,3,0.5,0.0,0.5,0.0,C,D,C,llama3.2:latest,1,0.5,,C,C
q68,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1,0.5,,C,C
q68,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1,0.5,,C,C
q68,2,0.0,0.0,0.5,0.5,C,D,B,llama3.2:latest,1,0.5,,C,C
q68,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1,0.5,,C,C
q67,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1,0.5,,C,C
q67,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1,0.5,,C,C
q67,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1,0.5,,C,C
q67,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1,0.5,,C,C
q69,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1,0.5,,C,C
