question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,model
q143,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q143,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q149,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,C,mistral-nemo:latest
q149,1,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q149,2,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q149,3,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q168,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q168,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q168,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q168,3,0.0,0.0,0.0,1.0,D,C,mistral-nemo:latest
q171,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q171,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q171,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q171,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q178,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,mistral-nemo:latest
q178,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q178,2,0.0,0.0,0.0,1.0,D,C,mistral-nemo:latest
q178,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q188,0,0.0,0.0,1.0,0.0,C,A,mistral-nemo:latest
q188,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q188,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q188,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q206,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q206,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q206,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q206,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q212,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q212,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q212,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q212,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q234,0,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q234,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q234,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q234,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q260,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q260,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q260,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q260,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q264,0,0.0,0.0,1.0,0.0,C,D,mistral-nemo:latest
q264,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q264,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q264,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q268,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,mistral-nemo:latest
q268,1,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q268,2,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q268,3,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q277,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q277,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q277,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q277,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q281,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q281,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q281,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q281,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q286,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q286,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q286,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q286,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q311,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,mistral-nemo:latest
q311,1,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q311,2,0.0,0.0,1.0,0.0,C,D,mistral-nemo:latest
q311,3,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q314,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q314,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q314,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q314,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q321,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,A,mistral-nemo:latest
q321,1,0.0,0.0,1.0,0.0,C,D,mistral-nemo:latest
q321,2,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q321,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q333,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,mistral-nemo:latest
q333,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q333,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q333,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q336,0,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q336,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q336,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q336,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q337,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q337,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q337,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q337,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q342,0,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q342,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q342,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q342,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q351,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,D,mistral-nemo:latest
q351,1,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q351,2,1.0,0.0,0.0,0.0,A,B,mistral-nemo:latest
q351,3,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q372,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q372,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q372,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q372,3,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q373,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q373,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q373,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q373,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q385,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,C,mistral-nemo:latest
q385,1,1.0,0.0,0.0,0.0,A,B,mistral-nemo:latest
q385,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q385,3,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q408,0,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q408,1,0.0,0.0,0.0,1.0,D,C,mistral-nemo:latest
q408,2,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q408,3,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q415,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,mistral-nemo:latest
q415,1,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q415,2,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q415,3,0.0,0.0,1.0,0.0,C,D,mistral-nemo:latest
q414,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q414,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q414,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q414,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q418,0,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q418,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q418,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q418,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q436,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q436,1,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q436,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q436,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q445,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,mistral-nemo:latest
q445,1,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q445,2,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q445,3,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q499,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q499,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q499,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q499,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q503,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,mistral-nemo:latest
q503,1,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q503,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q503,3,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q506,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q506,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q506,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q506,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q538,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q538,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q538,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q538,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q574,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,B,mistral-nemo:latest
q574,1,0.0,0.0,1.0,0.0,C,A,mistral-nemo:latest
q574,2,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q574,3,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q597,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q597,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q597,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q597,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q606,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,mistral-nemo:latest
q606,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q606,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q606,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q608,0,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q608,1,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q608,2,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q608,3,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q614,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q614,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q614,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q614,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q613,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q613,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q613,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q613,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q618,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q618,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q618,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q618,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q655,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q655,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q655,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q655,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q661,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q661,1,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q661,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q661,3,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q683,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,mistral-nemo:latest
q683,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q683,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q683,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q686,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,mistral-nemo:latest
q686,1,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q686,2,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q686,3,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q715,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q715,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q715,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q715,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q718,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q718,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q718,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q718,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q740,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,C,mistral-nemo:latest
q740,1,0.0,0.0,0.0,1.0,D,B,mistral-nemo:latest
q740,2,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q740,3,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q743,0,0.0,0.0,0.0,1.0,D,B,mistral-nemo:latest
q743,1,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q743,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q743,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q751,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,D,mistral-nemo:latest
q751,1,0.0,0.0,0.0,1.0,D,C,mistral-nemo:latest
q751,2,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q751,3,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q755,0,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q755,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q755,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q755,3,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q761,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,mistral-nemo:latest
q761,1,0.0,0.0,0.0,1.0,D,B,mistral-nemo:latest
q761,2,0.0,0.0,1.0,0.0,C,A,mistral-nemo:latest
q761,3,0.0,0.0,1.0,0.0,C,D,mistral-nemo:latest
q770,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q770,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q770,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q770,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q794,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,mistral-nemo:latest
q794,1,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q794,2,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q794,3,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q804,0,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q804,1,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q804,2,1.0,0.0,0.0,0.0,A,B,mistral-nemo:latest
q804,3,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q814,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q814,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q814,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q814,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q819,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q819,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q819,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q819,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q823,0,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q823,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q823,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q823,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q830,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,mistral-nemo:latest
q830,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q830,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q830,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q835,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,mistral-nemo:latest
q835,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q835,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q835,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q843,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,mistral-nemo:latest
q843,1,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q843,2,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q843,3,1.0,0.0,0.0,0.0,A,C,mistral-nemo:latest
q849,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q849,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q849,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q849,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q865,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q865,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q865,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q865,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q870,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q870,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q870,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q870,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q883,0,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q883,1,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q883,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q883,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q889,0,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q889,1,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q889,2,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q889,3,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q896,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,C,mistral-nemo:latest
q896,1,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q896,2,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q896,3,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q908,0,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q908,1,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q908,2,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q908,3,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q915,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q915,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q915,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q915,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q918,0,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q918,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q918,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q918,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q921,0,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q921,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q921,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q921,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q968,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,mistral-nemo:latest
q968,1,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q968,2,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q968,3,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q994,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,mistral-nemo:latest
q994,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q994,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q994,3,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1017,0,1.0,0.0,0.0,0.0,A,D,mistral-nemo:latest
q1017,1,0.0,0.0,0.0,1.0,D,C,mistral-nemo:latest
q1017,2,0.0,0.0,1.0,0.0,C,B,mistral-nemo:latest
q1017,3,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q1020,0,0.0,1.0,0.0,0.0,B,A,mistral-nemo:latest
q1020,1,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q1020,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q1020,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q1024,0,0.0,1.0,0.0,0.0,B,D,mistral-nemo:latest
q1024,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q1024,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q1024,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q1030,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q1030,1,0.0,1.0,0.0,0.0,B,C,mistral-nemo:latest
q1030,2,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q1030,3,0.0,0.0,0.0,1.0,D,A,mistral-nemo:latest
q1047,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,mistral-nemo:latest
q1047,1,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q1047,2,0.0,0.0,0.0,1.0,D,B,mistral-nemo:latest
q1047,3,0.0,0.0,1.0,0.0,C,A,mistral-nemo:latest
q1051,0,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q1051,1,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q1051,2,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q1051,3,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q1057,0,1.0,0.0,0.0,0.0,A,A,mistral-nemo:latest
q1057,1,0.0,0.0,0.0,1.0,D,D,mistral-nemo:latest
q1057,2,0.0,0.0,1.0,0.0,C,C,mistral-nemo:latest
q1057,3,0.0,1.0,0.0,0.0,B,B,mistral-nemo:latest
q1058,0,0.0,0.0,0.0,0.0,,B,mistral-nemo:latest
q1058,1,0.0,0.0,0.0,0.0,,A,mistral-nemo:latest
q1058,2,0.0,0.0,0.0,0.0,,D,mistral-nemo:latest
q1058,3,0.0,0.0,0.0,0.0,,C,mistral-nemo:latest
q1069,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,mistral-nemo:latest
