question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
2012_q17,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2012_q17,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2012_q17,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2012_q18,0,1.0,0.0,0.0,0.0,A,B,B,mistral:latest,0.5,0,A,0
2012_q18,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,B,mistral:latest,0.5,0,D,0
2012_q18,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2012_q18,3,1.0,0.0,0.0,0.0,A,C,B,mistral:latest,0.5,0,A,0
2012_q19,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2012_q19,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2012_q19,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2012_q19,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2012_q20,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2012_q20,1,0.0,0.0,0.0,1.0,D,D,A,mistral:latest,0.5,1,D,1
2012_q20,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,A,mistral:latest,0.5,0,C,1
2012_q20,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2012_q21,0,1.0,0.0,0.0,0.0,A,B,B,mistral:latest,0.5,0,A,0
2012_q21,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2012_q21,2,1.0,0.0,0.0,0.0,A,D,B,mistral:latest,0.5,0,A,0
2012_q21,3,0.7333333333333333,0.0,0.2,0.0666666666666666,A,C,B,mistral:latest,0.5,0,A,0
2012_q22,0,0.9333333333333332,0.0,0.0666666666666666,0.0,A,C,C,mistral:latest,0.5,0,A,0
2012_q22,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,C,mistral:latest,0.5,0,B,1
2012_q22,2,0.1333333333333333,0.0,0.5333333333333333,0.3333333333333333,C,A,C,mistral:latest,0.5,0,C,0
2012_q22,3,0.7333333333333333,0.0,0.0,0.2666666666666666,A,D,C,mistral:latest,0.5,0,D,1
2012_q23,0,0.0,0.8,0.0,0.2,B,B,B,mistral:latest,0.5,1,B,1
2012_q23,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2012_q23,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2012_q23,3,1.0,0.0,0.0,0.0,A,C,B,mistral:latest,0.5,0,A,0
2012_q24,0,0.0,0.9333333333333332,0.0,0.0666666666666666,B,B,B,mistral:latest,0.5,1,B,1
2012_q24,1,0.1333333333333333,0.0,0.8666666666666667,0.0,C,A,B,mistral:latest,0.5,0,C,0
2012_q24,2,0.0,0.2,0.0,0.8,D,D,B,mistral:latest,0.5,1,D,1
2012_q24,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2012_q25,0,0.0,0.9333333333333332,0.0,0.0666666666666666,B,B,B,mistral:latest,0.5,1,B,1
2012_q25,1,0.2666666666666666,0.0,0.7333333333333333,0.0,C,A,B,mistral:latest,0.5,0,C,0
2012_q25,2,0.6666666666666666,0.1333333333333333,0.2,0.0,A,D,B,mistral:latest,0.5,0,A,0
2012_q25,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2012_q27,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,A,mistral:latest,0.5,0,D,0
2012_q27,1,0.0,0.0,0.0,1.0,D,D,A,mistral:latest,0.5,1,D,1
2012_q27,2,0.0,0.0,1.0,0.0,C,C,A,mistral:latest,0.5,1,C,1
2012_q27,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2012_q28,0,0.0,0.0,0.0,1.0,D,B,B,mistral:latest,0.5,0,D,0
2012_q28,1,0.0,0.0,1.0,0.0,C,A,B,mistral:latest,0.5,0,C,0
2012_q28,2,0.0,1.0,0.0,0.0,B,D,B,mistral:latest,0.5,0,B,0
2012_q28,3,1.0,0.0,0.0,0.0,A,C,B,mistral:latest,0.5,0,A,0
2012_q29,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2012_q29,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2012_q29,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2012_q29,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2012_q33,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2012_q33,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2012_q33,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2012_q33,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2012_q36,0,0.0,0.0,0.0,1.0,D,A,A,mistral:latest,0.5,0,D,0
2012_q36,1,0.0,0.0,1.0,0.0,C,D,A,mistral:latest,0.5,0,C,0
2012_q36,2,0.0,1.0,0.0,0.0,B,C,A,mistral:latest,0.5,0,B,0
2012_q36,3,1.0,0.0,0.0,0.0,A,B,A,mistral:latest,0.5,0,A,0
2012_q37,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2012_q37,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2012_q37,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2012_q37,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2012_q38,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2012_q38,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2012_q38,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2012_q38,3,1.0,0.0,0.0,0.0,A,B,A,mistral:latest,0.5,0,A,0
2012_q40,0,0.0,0.0,0.0,1.0,D,A,A,mistral:latest,0.5,0,D,0
2012_q40,1,0.0,0.0,1.0,0.0,C,D,A,mistral:latest,0.5,0,C,0
2012_q40,2,0.0,0.0,1.0,0.0,C,C,A,mistral:latest,0.5,1,C,1
2012_q40,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2013_q1,0,0.0,1.0,0.0,0.0,B,B,B,mistral:latest,0.5,1,B,1
2013_q1,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2013_q1,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2013_q1,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2013_q2,0,0.0,1.0,0.0,0.0,B,B,B,mistral:latest,0.5,1,B,1
2013_q2,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2013_q2,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2013_q2,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2013_q3,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2013_q3,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2013_q3,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2013_q3,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2013_q4,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q4,1,0.0,0.0,0.0,1.0,D,D,A,mistral:latest,0.5,1,D,1
2013_q4,2,0.0,0.0,1.0,0.0,C,C,A,mistral:latest,0.5,1,C,1
2013_q4,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2013_q5,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2013_q5,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2013_q5,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2013_q5,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2013_q6,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2013_q6,1,0.4666666666666667,0.0,0.4,0.1333333333333333,A,C,D,mistral:latest,0.5,0,C,1
2013_q6,2,1.0,0.0,0.0,0.0,A,B,D,mistral:latest,0.5,0,A,0
2013_q6,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2013_q8,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q8,1,0.8666666666666667,0.0,0.0,0.1333333333333333,A,D,A,mistral:latest,0.5,0,A,0
2013_q8,2,0.4,0.0,0.6,0.0,C,C,A,mistral:latest,0.5,1,C,1
2013_q8,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2013_q9,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2013_q9,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2013_q9,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2013_q9,3,0.5333333333333333,0.0,0.0,0.4666666666666667,A,D,C,mistral:latest,0.5,0,D,1
2013_q11,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q11,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2013_q11,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2013_q11,3,0.7333333333333333,0.2666666666666666,0.0,0.0,A,B,A,mistral:latest,0.5,0,B,1
2013_q12,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2013_q12,1,0.8666666666666667,0.0,0.1333333333333333,0.0,A,B,C,mistral:latest,0.5,0,A,0
2013_q12,2,0.1333333333333333,0.8666666666666667,0.0,0.0,B,A,C,mistral:latest,0.5,0,B,0
2013_q12,3,1.0,0.0,0.0,0.0,A,D,C,mistral:latest,0.5,0,A,0
2013_q15,0,1.0,0.0,0.0,0.0,A,B,B,mistral:latest,0.5,0,A,0
2013_q15,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2013_q15,2,1.0,0.0,0.0,0.0,A,D,B,mistral:latest,0.5,0,A,0
2013_q15,3,0.5333333333333333,0.4,0.0666666666666666,0.0,A,C,B,mistral:latest,0.5,0,B,0
2013_q16,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q16,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2013_q16,2,0.0,0.0,1.0,0.0,C,C,A,mistral:latest,0.5,1,C,1
2013_q16,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2013_q19,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q19,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2013_q19,2,0.2,0.0,0.0,0.8,D,C,A,mistral:latest,0.5,0,D,0
2013_q19,3,0.7333333333333333,0.0,0.2666666666666666,0.0,A,B,A,mistral:latest,0.5,0,C,0
2013_q21,0,0.0,1.0,0.0,0.0,B,B,B,mistral:latest,0.5,1,B,1
2013_q21,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2013_q21,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2013_q21,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2013_q22,0,0.0,0.0,0.0,1.0,D,C,C,mistral:latest,0.5,0,D,0
2013_q22,1,0.0,0.0,1.0,0.0,C,B,C,mistral:latest,0.5,0,C,0
2013_q22,2,0.2,0.8,0.0,0.0,B,A,C,mistral:latest,0.5,0,B,0
2013_q22,3,0.0,0.0,0.7333333333333333,0.2666666666666666,C,D,C,mistral:latest,0.5,0,C,0
2013_q23,0,0.0,0.0,1.0,0.0,C,A,A,mistral:latest,0.5,0,C,0
2013_q23,1,0.0,1.0,0.0,0.0,B,D,A,mistral:latest,0.5,0,B,0
2013_q23,2,0.4,0.0,0.0,0.6,D,C,A,mistral:latest,0.5,0,D,0
2013_q23,3,0.0,0.0,0.0,1.0,D,B,A,mistral:latest,0.5,0,D,0
2013_q24,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2013_q24,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2013_q24,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2013_q24,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2013_q26,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2013_q26,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2013_q26,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2013_q26,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2013_q27,0,1.0,0.0,0.0,0.0,A,D,D,mistral:latest,0.5,0,A,0
2013_q27,1,0.0,0.0,0.0,1.0,D,C,D,mistral:latest,0.5,0,D,0
2013_q27,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2013_q27,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2013_q29,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q29,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2013_q29,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2013_q29,3,1.0,0.0,0.0,0.0,A,B,A,mistral:latest,0.5,0,A,0
2013_q33,0,0.0,0.0,1.0,0.0,C,B,B,mistral:latest,0.5,0,C,0
2013_q33,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2013_q33,2,1.0,0.0,0.0,0.0,A,D,B,mistral:latest,0.5,0,A,0
2013_q33,3,0.0,0.0,0.0,1.0,D,C,B,mistral:latest,0.5,0,D,0
2013_q34,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2013_q34,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2013_q34,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2013_q34,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2013_q37,0,0.4,0.4,0.0,0.2,B,A,A,mistral:latest,0.5,0,B,0
2013_q37,1,0.0,0.8666666666666667,0.1333333333333333,0.0,B,D,A,mistral:latest,0.5,0,B,0
2013_q37,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2013_q37,3,0.6,0.0,0.0,0.4,A,B,A,mistral:latest,0.5,0,D,0
2013_q38,0,0.0,1.0,0.0,0.0,B,B,B,mistral:latest,0.5,1,B,1
2013_q38,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2013_q38,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2013_q38,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2013_q39,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2013_q39,1,0.0,0.8666666666666667,0.1333333333333333,0.0,B,D,A,mistral:latest,0.5,0,B,0
2013_q39,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2013_q39,3,0.0,0.0,0.0,1.0,D,B,A,mistral:latest,0.5,0,D,0
2014_q1,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2014_q1,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2014_q1,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2014_q1,3,1.0,0.0,0.0,0.0,A,D,C,mistral:latest,0.5,0,A,0
2014_q2,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,C,mistral:latest,0.5,0,C,1
2014_q2,1,0.6,0.4,0.0,0.0,A,B,C,mistral:latest,0.5,0,B,1
2014_q2,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2014_q2,3,0.2666666666666666,0.0,0.2666666666666666,0.4666666666666667,D,D,C,mistral:latest,0.5,1,D,1
2014_q3,0,0.2,0.0,0.4666666666666667,0.3333333333333333,C,A,A,mistral:latest,0.5,0,C,0
2014_q3,1,0.3333333333333333,0.0666666666666666,0.6,0.0,C,D,A,mistral:latest,0.5,0,C,0
2014_q3,2,0.2,0.0,0.0666666666666666,0.7333333333333333,D,C,A,mistral:latest,0.5,0,D,0
2014_q3,3,0.2666666666666666,0.0,0.0666666666666666,0.6666666666666666,D,B,A,mistral:latest,0.5,0,D,0
2014_q4,0,1.0,0.0,0.0,0.0,A,B,B,mistral:latest,0.5,0,A,0
2014_q4,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2014_q4,2,1.0,0.0,0.0,0.0,A,D,B,mistral:latest,0.5,0,A,0
2014_q4,3,1.0,0.0,0.0,0.0,A,C,B,mistral:latest,0.5,0,A,0
2014_q5,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2014_q5,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2014_q5,2,0.0,0.6,0.0,0.4,B,B,D,mistral:latest,0.5,1,B,1
2014_q5,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2014_q8,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2014_q8,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2014_q8,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2014_q8,3,1.0,0.0,0.0,0.0,A,B,A,mistral:latest,0.5,0,A,0
2014_q10,0,0.0,0.0,0.0,1.0,D,B,B,mistral:latest,0.5,0,D,0
2014_q10,1,0.0,1.0,0.0,0.0,B,A,B,mistral:latest,0.5,0,B,0
2014_q10,2,0.6,0.4,0.0,0.0,A,D,B,mistral:latest,0.5,0,B,0
2014_q10,3,1.0,0.0,0.0,0.0,A,C,B,mistral:latest,0.5,0,A,0
2014_q11,0,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,A,mistral:latest,0.5,0,D,0
2014_q11,1,0.0,0.0,1.0,0.0,C,D,A,mistral:latest,0.5,0,C,0
2014_q11,2,0.0,1.0,0.0,0.0,B,C,A,mistral:latest,0.5,0,B,0
2014_q11,3,1.0,0.0,0.0,0.0,A,B,A,mistral:latest,0.5,0,A,0
2014_q12,0,0.0,1.0,0.0,0.0,B,B,B,mistral:latest,0.5,1,B,1
2014_q12,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2014_q12,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2014_q12,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2014_q13,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2014_q13,1,0.0,0.0,0.0,1.0,D,D,A,mistral:latest,0.5,1,D,1
2014_q13,2,0.0,0.0,1.0,0.0,C,C,A,mistral:latest,0.5,1,C,1
2014_q13,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2014_q14,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2014_q14,1,0.0,0.0,0.0,1.0,D,D,A,mistral:latest,0.5,1,D,1
2014_q14,2,0.0,0.0,1.0,0.0,C,C,A,mistral:latest,0.5,1,C,1
2014_q14,3,0.0,1.0,0.0,0.0,B,B,A,mistral:latest,0.5,1,B,1
2014_q15,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2014_q15,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2014_q15,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2014_q15,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2014_q16,0,1.0,0.0,0.0,0.0,A,A,A,mistral:latest,0.5,1,A,1
2014_q16,1,1.0,0.0,0.0,0.0,A,D,A,mistral:latest,0.5,0,A,0
2014_q16,2,1.0,0.0,0.0,0.0,A,C,A,mistral:latest,0.5,0,A,0
2014_q16,3,1.0,0.0,0.0,0.0,A,B,A,mistral:latest,0.5,0,A,0
2014_q17,0,0.0,0.0,1.0,0.0,C,C,C,mistral:latest,0.5,1,C,1
2014_q17,1,0.0,1.0,0.0,0.0,B,B,C,mistral:latest,0.5,1,B,1
2014_q17,2,1.0,0.0,0.0,0.0,A,A,C,mistral:latest,0.5,1,A,1
2014_q17,3,0.0,0.0,0.0,1.0,D,D,C,mistral:latest,0.5,1,D,1
2014_q18,0,0.8,0.0,0.0,0.2,A,D,D,mistral:latest,0.5,0,A,0
2014_q18,1,0.8666666666666667,0.0,0.0,0.1333333333333333,A,C,D,mistral:latest,0.5,0,A,0
2014_q18,2,0.0666666666666666,0.6,0.3333333333333333,0.0,B,B,D,mistral:latest,0.5,1,B,1
2014_q18,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2014_q20,0,0.0,1.0,0.0,0.0,B,B,B,mistral:latest,0.5,1,B,1
2014_q20,1,1.0,0.0,0.0,0.0,A,A,B,mistral:latest,0.5,1,A,1
2014_q20,2,0.0,0.0,0.0,1.0,D,D,B,mistral:latest,0.5,1,D,1
2014_q20,3,0.0,0.0,1.0,0.0,C,C,B,mistral:latest,0.5,1,C,1
2014_q21,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
2014_q21,1,0.0,0.0,1.0,0.0,C,C,D,mistral:latest,0.5,1,C,1
2014_q21,2,0.0,1.0,0.0,0.0,B,B,D,mistral:latest,0.5,1,B,1
2014_q21,3,1.0,0.0,0.0,0.0,A,A,D,mistral:latest,0.5,1,A,1
2014_q22,0,0.0,0.0,0.0,1.0,D,D,D,mistral:latest,0.5,1,D,1
