question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident
q6,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1
q6,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q6,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1
q7,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,llama3.2:latest,0
q7,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,0
q7,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,0
q7,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,0
q9,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3.2:latest,0
q9,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,0
q9,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,C,llama3.2:latest,0
q9,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,C,llama3.2:latest,0
q11,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q11,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q11,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3.2:latest,1
q11,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q10,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q10,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3.2:latest,1
q10,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,llama3.2:latest,1
q10,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3.2:latest,1
q12,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q12,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q12,2,0.0,0.5,0.5,0.0,C,C,A,llama3.2:latest,1
q12,3,0.5,0.0,0.5,0.0,C,B,A,llama3.2:latest,1
q14,0,0.0,0.6666666666666666,0.3333333333333333,0.0,B,C,C,llama3.2:latest,0
q14,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,B,C,llama3.2:latest,0
q14,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,A,C,llama3.2:latest,0
q14,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,0
q13,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q13,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q13,2,0.0,0.0,0.5,0.5,C,C,A,llama3.2:latest,1
q13,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q15,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q15,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q15,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q15,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q16,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q16,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q16,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,D,llama3.2:latest,1
q16,3,0.0,0.0,0.5,0.5,C,A,D,llama3.2:latest,1
q17,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,D,D,llama3.2:latest,0
q17,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,llama3.2:latest,0
q17,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,0
q17,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,C,A,D,llama3.2:latest,0
q18,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,A,B,B,llama3.2:latest,0
q18,1,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,B,llama3.2:latest,0
q18,2,0.0,0.5,0.5,0.0,C,D,B,llama3.2:latest,0
q18,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,C,B,llama3.2:latest,0
q19,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0
q19,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,A,llama3.2:latest,0
q19,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0
q19,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3.2:latest,0
q20,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q20,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q20,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q20,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q21,0,0.0,0.0,0.5,0.5,C,D,D,llama3.2:latest,0
q21,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q21,2,0.0,1.0,0.0,0.0,B,B,D,llama3.2:latest,0
q21,3,0.5,0.0,0.5,0.0,C,A,D,llama3.2:latest,0
q23,0,0.0,1.0,0.0,0.0,B,A,A,llama3.2:latest,1
q23,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,D,A,llama3.2:latest,1
q23,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,llama3.2:latest,1
q23,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q24,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q24,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q24,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q24,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q22,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1
q22,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q22,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest,1
q22,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,B,llama3.2:latest,1
q26,0,0.0,0.0,0.5,0.5,C,D,D,llama3.2:latest,0
q26,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q26,2,0.0,0.5,0.5,0.0,C,B,D,llama3.2:latest,0
q26,3,0.5,0.0,0.5,0.0,C,A,D,llama3.2:latest,0
q25,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0
q25,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,A,llama3.2:latest,0
q25,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3.2:latest,0
q25,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,0
q27,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q27,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,llama3.2:latest,1
q27,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3.2:latest,1
q27,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3.2:latest,1
q28,0,0.0,0.0,0.5,0.5,C,D,D,llama3.2:latest,0
q28,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q28,2,0.0,0.0,0.5,0.5,C,B,D,llama3.2:latest,0
q28,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,0
q29,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q29,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q29,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q29,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q32,0,0.0,0.0,0.5,0.5,C,D,D,llama3.2:latest,0
q32,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q32,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3.2:latest,0
q32,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,0
q31,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q31,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3.2:latest,1
q31,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,A,C,llama3.2:latest,1
q31,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,llama3.2:latest,1
q30,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q30,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,B,C,llama3.2:latest,1
q30,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,A,C,llama3.2:latest,1
q30,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3.2:latest,1
q33,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q33,1,0.0,0.5,0.5,0.0,C,C,D,llama3.2:latest,1
q33,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,A,B,D,llama3.2:latest,1
q33,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q34,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,A,llama3.2:latest,0
q34,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,0
q34,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0
q34,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,llama3.2:latest,0
q35,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,0
q35,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,B,llama3.2:latest,0
q35,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3.2:latest,0
q35,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,B,llama3.2:latest,0
q36,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,C,llama3.2:latest,0
q36,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3.2:latest,0
q36,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,llama3.2:latest,0
q36,3,0.5,0.0,0.5,0.0,C,D,C,llama3.2:latest,0
q38,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q38,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q38,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q38,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q39,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q39,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,llama3.2:latest,1
q39,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q39,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,D,llama3.2:latest,1
q37,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,llama3.2:latest,0
q37,1,0.5,0.0,0.5,0.0,C,B,C,llama3.2:latest,0
q37,2,0.5,0.0,0.5,0.0,C,A,C,llama3.2:latest,0
q37,3,0.0,0.0,0.5,0.5,C,D,C,llama3.2:latest,0
q40,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,B,B,llama3.2:latest,0
q40,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,B,llama3.2:latest,0
q40,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,D,B,llama3.2:latest,0
q40,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,0
q41,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q41,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,C,D,A,llama3.2:latest,1
q41,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q41,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,1
q43,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q43,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q43,2,0.0,0.5,0.5,0.0,C,C,A,llama3.2:latest,1
q43,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q42,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q42,1,0.0,0.0,0.5,0.5,C,C,D,llama3.2:latest,1
q42,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q42,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q44,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q44,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q44,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q44,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q46,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q46,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1
q46,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q46,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1
q45,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q45,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q45,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q45,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q47,0,0.0,0.0,0.5,0.5,C,D,D,llama3.2:latest,0
q47,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q47,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,0
q47,3,0.5,0.0,0.5,0.0,C,A,D,llama3.2:latest,0
q48,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0
q48,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3.2:latest,0
q48,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0
q48,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,A,llama3.2:latest,0
q51,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,llama3.2:latest,0
q51,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3.2:latest,0
q51,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3.2:latest,0
q51,3,0.0,1.0,0.0,0.0,B,A,D,llama3.2:latest,0
q49,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q49,1,0.0,0.0,0.5,0.5,C,D,A,llama3.2:latest,1
q49,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q49,3,0.5,0.0,0.5,0.0,C,B,A,llama3.2:latest,1
q52,0,0.0,0.0,0.5,0.5,C,B,B,llama3.2:latest,0
q52,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,0
q52,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,B,llama3.2:latest,0
q52,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,0
q50,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q50,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q50,2,0.0,0.0,0.5,0.5,C,B,D,llama3.2:latest,1
q50,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q55,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q55,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,A,llama3.2:latest,1
q55,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3.2:latest,1
q55,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,llama3.2:latest,1
q53,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q53,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1
q53,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q53,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1
q56,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q56,1,0.0,0.0,1.0,0.0,C,B,C,llama3.2:latest,1
q56,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q56,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1
q54,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q54,1,0.0,0.5,0.5,0.0,C,B,C,llama3.2:latest,1
q54,2,0.5,0.0,0.5,0.0,C,A,C,llama3.2:latest,1
q54,3,0.0,0.0,0.5,0.5,C,D,C,llama3.2:latest,1
q57,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q57,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q57,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q57,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q58,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3.2:latest,0
q58,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q58,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,llama3.2:latest,0
q58,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3.2:latest,0
q59,0,0.0,0.5,0.5,0.0,C,B,B,llama3.2:latest,0
q59,1,0.5,0.0,0.5,0.0,C,A,B,llama3.2:latest,0
q59,2,0.5,0.0,0.5,0.0,C,D,B,llama3.2:latest,0
q59,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,0
q60,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q60,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q60,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q60,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q62,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,B,llama3.2:latest,0
q62,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,0
q62,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,llama3.2:latest,0
q62,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,llama3.2:latest,0
q63,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q63,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,llama3.2:latest,1
q63,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3.2:latest,1
q63,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,llama3.2:latest,1
q64,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0
q64,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3.2:latest,0
q64,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,0
q64,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,A,llama3.2:latest,0
q61,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q61,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q61,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q61,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q67,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q67,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q67,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q67,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q68,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1
q68,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q68,2,0.0,0.0,0.5,0.5,C,D,B,llama3.2:latest,1
q68,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1
q66,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q66,1,0.5,0.0,0.5,0.0,C,B,C,llama3.2:latest,1
q66,2,0.0,0.0,1.0,0.0,C,A,C,llama3.2:latest,1
q66,3,0.5,0.0,0.5,0.0,C,D,C,llama3.2:latest,1
q65,0,0.5,0.0,0.5,0.0,C,A,A,llama3.2:latest,0
q65,1,0.5,0.0,0.5,0.0,C,D,A,llama3.2:latest,0
q65,2,0.5,0.0,0.5,0.0,C,C,A,llama3.2:latest,0
q65,3,0.5,0.0,0.5,0.0,C,B,A,llama3.2:latest,0
q70,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,A,llama3.2:latest,0
q70,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,0
q70,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,llama3.2:latest,0
q70,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,0
q71,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,D,llama3.2:latest,0
q71,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,0
q71,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3.2:latest,0
q71,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,0
q69,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1
q69,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q69,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest,1
q69,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1
q72,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q72,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,1
q72,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q72,3,0.0,0.0,1.0,0.0,C,B,A,llama3.2:latest,1
q74,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q74,1,0.0,0.5,0.5,0.0,C,B,C,llama3.2:latest,1
q74,2,0.0,0.5,0.5,0.0,C,A,C,llama3.2:latest,1
q74,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,1
q75,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q75,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q75,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q75,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q76,0,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,C,llama3.2:latest,0
q76,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3.2:latest,0
q76,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,llama3.2:latest,0
q76,3,0.0,0.0,1.0,0.0,C,D,C,llama3.2:latest,0
q73,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q73,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q73,2,0.0,0.0,1.0,0.0,C,B,D,llama3.2:latest,1
q73,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q77,0,0.0,0.0,0.5,0.5,C,A,A,llama3.2:latest,0
q77,1,0.0,0.0,1.0,0.0,C,D,A,llama3.2:latest,0
q77,2,0.0,0.5,0.5,0.0,C,C,A,llama3.2:latest,0
q77,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,llama3.2:latest,0
q79,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q79,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,llama3.2:latest,1
q79,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,llama3.2:latest,1
q79,3,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,C,llama3.2:latest,1
q80,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q80,1,0.0,0.5,0.5,0.0,C,C,D,llama3.2:latest,1
q80,2,0.0,0.5,0.5,0.0,C,B,D,llama3.2:latest,1
q80,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q78,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1
q78,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q78,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,B,llama3.2:latest,1
q78,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1
q81,0,0.0,0.0,1.0,0.0,C,B,B,llama3.2:latest,1
q81,1,0.0,0.0,1.0,0.0,C,A,B,llama3.2:latest,1
q81,2,0.0,0.0,1.0,0.0,C,D,B,llama3.2:latest,1
q81,3,0.0,0.0,1.0,0.0,C,C,B,llama3.2:latest,1
q82,0,0.0,0.0,1.0,0.0,C,C,C,llama3.2:latest,1
q82,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,llama3.2:latest,1
q82,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,llama3.2:latest,1
q82,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,llama3.2:latest,1
q83,0,0.0,0.0,1.0,0.0,C,D,D,llama3.2:latest,1
q83,1,0.0,0.0,1.0,0.0,C,C,D,llama3.2:latest,1
q83,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,D,llama3.2:latest,1
q83,3,0.0,0.0,1.0,0.0,C,A,D,llama3.2:latest,1
q84,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
q84,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,llama3.2:latest,1
q84,2,0.0,0.0,1.0,0.0,C,C,A,llama3.2:latest,1
q84,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,A,llama3.2:latest,1
q87,0,0.0,0.0,1.0,0.0,C,A,A,llama3.2:latest,1
