question_id,model,predicted_answer,correct_answer,is_correct,agent_1_ans,agent_2_ans,agent_3_ans,question
q91,gemma3:12b,C,C,1,C,C,C,Post-Fordist forms of media production and consumption involve:
q92,gemma3:12b,C,C,1,C,C,C,Marx said that the development of the labour movement through factory-based production would turn the working class into:
q93,gemma3:12b,C,C,1,C,C,C,"In stage 3 of the 'health transition', the main causes of illness and death are:"
q95,gemma3:12b,A,A,1,A,A,A,One of the difficulties in 'operationalizing' concepts like social class is that:
q96,gemma3:12b,A,A,1,A,A,A,"In the 1990 reform of the National Health Service, hospitals became:"
q97,gemma3:12b,D,D,1,D,D,D,Law and order was privatized in the 1980s and 1990s through:
q98,gemma3:12b,A,A,1,A,A,A,The 'correspondence principle' (Bowles & Gintis) suggests that:
q100,gemma3:12b,C,C,1,C,C,C,Charles Cooley's theory of the looking-glass self emphasizes
q99,gemma3:12b,B,B,1,B,B,B,Class segregation was apparent in mid-twentieth century Britain insofar as:
q94,gemma3:12b,B,D,0,D,D,B,Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:
q101,gemma3:12b,D,D,1,D,D,D,Queer Theory makes the claim that:
q103,gemma3:12b,C,C,1,C,C,C,"A sociologist is conducting research on institutional power relations at a local hospital. The sociologist is on staff at the hospital for several weeks, recording data as field notes. This method of research is called"
q102,gemma3:12b,D,D,1,D,D,D,Scott (1991) introduced the term 'power elite' to describe:
q104,gemma3:12b,D,D,1,D,D,D,"In Symbolic Interactionist theory, Mead defined the 'generalized other' as:"
q105,gemma3:12b,C,C,1,C,C,C,"According to Davis (1995), women may seek cosmetic surgery because:"
q106,gemma3:12b,D,D,1,D,D,D,Marx (1844) claimed that capitalism had alienated workers from:
q108,gemma3:12b,D,D,1,D,D,D,Structural-Functionalists describe society as:
q110,gemma3:12b,C,C,1,C,C,C,Traditional working class identity was based around:
q112,gemma3:12b,B,B,1,B,B,B,Telework is a form of employment that involves:
q107,gemma3:12b,D,D,1,D,B,D,Herberg's (1955) study of religion in America suggested that:
q109,gemma3:12b,A,A,1,A,B,A,Booth's (1901) study revealed that the percentage of people in London who were living in poverty was:
q111,gemma3:12b,D,D,1,C,B,D,Bernstein thought that using 'restricted codes' of language disadvantaged pupils at school because:
q115,gemma3:12b,A,A,1,A,A,A,The print revolution of the nineteenth century resulted in:
q116,gemma3:12b,B,B,1,B,B,B,The term 'feminist standpoint' suggests:
q117,gemma3:12b,C,C,1,C,C,C,Ethnographic research produces qualitative data because:
q113,gemma3:12b,C,C,1,C,A,C,Frank (1967) made the claim that 'underdeveloped' societies were:
q114,gemma3:12b,A,A,1,A,C,A,The case of the former Soviet Union supports Kerr et al.'s (1960) claim that:
q118,gemma3:12b,B,B,1,B,B,B,Marx proclaimed that religion would disappear when:
q119,gemma3:12b,B,B,1,B,B,B,Which of the following is not a feature of globalization?
q120,gemma3:12b,C,C,1,C,C,C,Someone who gains a higher (or lower) social position than he or she was born into has experienced
q121,gemma3:12b,C,C,1,C,C,C,A survey should avoid asking:
q122,gemma3:12b,B,B,1,B,B,B,"The theory of development which suggests that societies move from traditional to modern, industrial forms of organization is called:"
q123,gemma3:12b,B,D,0,B,B,B,"In modern societies, social status is typically measured by a person's:"
q125,gemma3:12b,A,A,1,A,A,A,World-affirming religions:
q127,gemma3:12b,C,C,1,C,C,C,Weber defined a 'class situation' as:
q126,gemma3:12b,B,B,1,B,B,B,The 'extension pattern' that Parker (1976) identified was said to be:
q130,gemma3:12b,C,C,1,C,C,C,The 'post-industrial society' identified by Bell (1973) involved:
q124,gemma3:12b,C,C,1,B,C,B,Sociology differs from common sense in that:
q131,gemma3:12b,D,D,1,D,D,D,White-collar crime is low in visibility because:
q128,gemma3:12b,D,D,1,B,D,D,The introduction of market principles to educational policy in the 1980s resulted in:
q129,gemma3:12b,B,C,0,B,C,B,Smith & Tomlinson argued that:
q133,gemma3:12b,A,A,1,A,A,A,A moral panic occurs when:
q135,gemma3:12b,B,B,1,B,B,B,'Snowballing' is an example of:
q136,gemma3:12b,B,B,1,B,B,B,The 'class polarization' that Marx predicted referred to:
q132,gemma3:12b,A,D,0,A,D,A,"With industrial capitalism, leisure emerged as a concept that meant:"
q138,gemma3:12b,A,A,1,A,A,A,Millions of immigrant children who entered the United States learned English and the duties of citizenship while attending public schools in the communities in which they settled. This is an example of which of the following sociological concepts?
q134,gemma3:12b,D,D,1,D,B,D,The 'demographic transition' is a social trend that involves:
q139,gemma3:12b,D,D,1,D,D,D,The capitalist world economy is what Wallerstein (1974) would call a 'world system'. This term refers to:
q141,gemma3:12b,B,B,1,B,B,B,Which of the following is not recognised as a level of society?
q142,gemma3:12b,B,B,1,B,B,B,Ethnic identity refers to:
q137,gemma3:12b,D,D,1,A,D,B,"In the context of the labour movement in the nineteenth century, 'incorporation' meant:"
q145,gemma3:12b,B,B,1,B,B,B,The term feminization of poverty refers to:
q140,gemma3:12b,D,D,1,C,D,D,"According to Foucault, carceral organizations:"
q143,gemma3:12b,D,B,0,B,D,B,Marriage appears to be in decline because:
q146,gemma3:12b,C,C,1,C,C,C,Which of the following is not identified as a new form of community?
q144,gemma3:12b,A,A,1,A,D,A,The market model of state welfare is based on the principle of:
q147,gemma3:12b,A,A,1,A,A,A,The use of 'indentured labour' in the nineteenth century involved:
q148,gemma3:12b,D,D,1,D,D,D,Cultural restructuring has involved:
q150,gemma3:12b,D,D,1,D,D,D,Which of the following is the most important agent of socialization in early childhood?
q151,gemma3:12b,A,A,1,A,A,A,Which of the following is not a 'research purpose'?
q153,gemma3:12b,C,C,1,C,C,C,Which of the following is not a regular national survey carried out by the British government?
q152,gemma3:12b,A,C,0,A,A,A,'Scientific' theories in the nineteenth century tried to explain race in naturalistic terms. Which of the following ideas was not considered?
q154,gemma3:12b,A,C,0,A,A,A,Which of the following industries did Blauner (1964) suggest was most alienating to its employees?
q149,gemma3:12b,B,B,1,D,D,B,Which of the following was not part of Weber's ideal type of bureaucracy?
q155,gemma3:12b,A,D,0,A,A,A,The 'decentralized city' can be identified by:
q156,gemma3:12b,C,C,1,C,C,C,Lombroso claimed that:
q157,gemma3:12b,D,D,1,D,D,D,Warner and Myrdal claimed that black former slaves were not joining the 'ethnic melting pot' of the North American cities because:
q158,gemma3:12b,B,B,1,B,B,B,"When Berger & Luckmann said that reality is socially constructed, they meant:"
q159,gemma3:12b,B,B,1,B,B,B,Which of the following groups or organizations can be identified as having the characteristics of a bureaucracy?
q161,gemma3:12b,C,C,1,C,C,C,Which of these was not one of Townsend's (1979) indicators of relative deprivation?
q162,gemma3:12b,D,D,1,D,D,D,Children who are still sucking their thumbs when they enter kindergarten are often subject to teasing and ridicule for this behavior. What type of social sanction is applied in this instance?
q163,gemma3:12b,B,B,1,B,B,B,The concept of political culture refers to the
q164,gemma3:12b,B,A,0,B,B,B,"Walt Disney, Sony and Time Warner are examples of:"
q165,gemma3:12b,B,B,1,B,B,B,Equilibrium theories of social change emphasize
q166,gemma3:12b,A,A,1,A,A,A,Which of the following best describes the definition of poverty used by the United States government?
q167,gemma3:12b,B,B,1,B,B,B,The 'absolute' poverty line is drawn to show:
q160,gemma3:12b,B,B,1,B,B,A,Pilcher (1999) identified soap operas as a 'feminine genre' of media because:
q168,gemma3:12b,C,C,1,C,C,C,'Eyeballing' is a technique that involves:
q169,gemma3:12b,A,A,1,A,A,A,Which of the following was not a strategy used by the Conservative government of 1979 to reduce the power of the labour movement?
q171,gemma3:12b,B,B,1,B,B,B,The population pyramid of a population that has had a slightly larger birth rate than death rate for several generations will most likely have which of the following shapes?
q172,gemma3:12b,A,A,1,A,A,A,The 'new racism' refers to:
q173,gemma3:12b,A,A,1,A,A,A,Giselle graduated from college with high honors in management. She was recruited immediately following college by a large corporation and accepted a position in junior management. She quickly advanced to middle management. Ten years later Giselle was still in a middle-management position and had witnessed junior male colleagues promoted over her. Which of the following is a phenomenon that is most likely to explain Giselle's lack of promotion?
q174,gemma3:12b,B,B,1,B,B,B,The Mafia is an example of:
q175,gemma3:12b,A,A,1,A,A,A,Goldthorpe identified the 'service class' as:
q176,gemma3:12b,D,D,1,D,D,D,Industrial production in the nineteenth century was characterized by:
q170,gemma3:12b,B,C,0,B,C,B,"In the nineteenth century, homosexuality was understood as:"
q177,gemma3:12b,D,D,1,D,D,D,The term 'collective consumption' (Castells 1977) refers to:
q178,gemma3:12b,B,B,1,B,B,B,The deviant subculture of homosexuals who met in seventeenth and eighteenth century London was called the:
q179,gemma3:12b,B,B,1,B,B,B,Robert and Tanya are married and live with their three children. Their family unit is called
q180,gemma3:12b,C,C,1,C,C,C,"In Durkheim's work, the term 'collective representations' refers to:"
q181,gemma3:12b,B,B,1,B,B,B,Which of the following is not a characteristic of totalitarian societies?
q182,gemma3:12b,C,C,1,C,C,C,Freud's notion of the 'ego' referred to:
q183,gemma3:12b,A,A,1,A,A,A,Which of the following theories focuses on how society manages to carry out the activities necessary to maintain order and stability?
q184,gemma3:12b,B,C,0,B,B,B,Which of the following is a personal document with closed access?
q185,gemma3:12b,C,C,1,C,C,C,The tripartite system used the 11+ exam to select pupils for:
q186,gemma3:12b,A,A,1,A,A,A,Durkheim defined social facts as:
q187,gemma3:12b,D,D,1,D,D,D,The media-themes model of media influence claims that:
q188,gemma3:12b,B,B,1,B,B,B,Bowlby's maternal deprivation thesis claimed that:
q189,gemma3:12b,D,D,1,D,D,D,War became possible between nation states in the nineteenth century because:
q190,gemma3:12b,C,C,1,C,C,C,Which of the following is not identified by Fulcher & Scott as a criterion of community?
q191,gemma3:12b,C,C,1,C,C,C,The 'Great Migration' of 1916-1919 meant that Chicago became an ethnically diverse city. The consequence of this was:
q192,gemma3:12b,D,D,1,D,D,D,"According to Scott (1990), a document is 'authentic' if it:"
q193,gemma3:12b,A,A,1,A,A,A,Which of the following is not a consequence of global tourism?
q194,gemma3:12b,C,C,1,C,C,C,Which of the following did Thatcher's government not strive to achieve:
q195,gemma3:12b,B,B,1,B,B,B,One of the ethical problems with covert participant observation is:
q197,gemma3:12b,D,D,1,D,D,D,Women have been excluded from the public sphere because:
q196,gemma3:12b,B,B,1,B,B,B,The embourgeoisement thesis suggests that:
q198,gemma3:12b,C,C,1,C,C,C,Economic aid has largely failed to promote modernization in the developing countries because:
q199,gemma3:12b,D,D,1,D,D,D,How is terrorism different from the types of crime described by the Chicago School?
q200,gemma3:12b,B,B,1,B,B,B,The human relations approach emphasized the importance of:
q201,gemma3:12b,B,B,1,B,B,B,Which of the following did Domhoff not identify as a process of decision-making in the USA?
