question_id,model,predicted_answer,correct_answer,is_correct,agent_1_ans,agent_2_ans,agent_3_ans,question
2012_q38,gemma3:4b,A,A,1,A,A,C,"When a virus is spread through a Bluetooth connection, which of the following applications installed on a notebook computer can prevent the infection? (1) Firewall (2) Email client program (3) Browser"
2013_q2,gemma3:4b,B,B,1,B,B,B,A public library is going to digitise a collection of valuable antique books. What is the major benefit of digitisation?
2013_q3,gemma3:4b,D,D,1,D,D,D,"In data processing, a clerk in a school types in the examination marks of students from a mark sheet into a computer system. Then he prints out the marks. What should he do next?"
2013_q5,gemma3:4b,C,C,1,C,C,C,"Arthur inserts a video clip in a presentation file and sends an email with the file to Betty. When Betty opens the file, there is only text and the video is missing. Why?"
2013_q6,gemma3:4b,D,D,1,D,D,D,A combination lock consists of 5 separate switches. Each switch can be set to either the 'ON' or 'OFF' state. The lock can only be unlocked when all 5 switches are set to the correct switch states. How many different combinations of switch states does this lock have?
2013_q8,gemma3:4b,A,A,1,A,A,A,Which operations are performed by the following SQL command? SELECT * FROM EXAM WHERE CLASS='1A' ORDER BY SCORE DESC. (1) Sorting (2) Counting (3) Filtering (4) Updating
2013_q11,gemma3:4b,D,A,0,D,D,D,"With 8-bit two's complement representation, which of the following operations can produce an overflow error? (1) Addition of two positive integers and Addition of two negative integers (2) Addition of two negative integers (3) Addition of a positive integer and negative integer"
2013_q4,gemma3:4b,D,A,0,D,A,D,"Mary uses a utility program to group the following 100 document files and combine them into a file named ALL.ZIP, and sends an email with this file. Why does she do this?"
2013_q13,gemma3:4b,A,A,1,A,A,A,Which of the following features in presentation software can control the transition of slides? (1) Action button (2) Hyperlink (3) Slide layout
2013_q12,gemma3:4b,C,C,1,C,C,D,"When editing page numbers and hyperlinks in a document, which of the following statements is correct?"
2013_q9,gemma3:4b,C,C,1,C,B,D,"In a data transmission system, a parity check is applied. One of the following received codes is invalid. Which one is it?"
2013_q18,gemma3:4b,D,D,1,D,D,D,Peter upgrades his desktop computer with a touch screen. Why?
2013_q16,gemma3:4b,B,A,0,A,B,B,Cathy uses 'what-if' analysis in a spreadsheet to solve a problem. Which of the following statements about the analysis is correct?
2013_q17,gemma3:4b,D,C,0,D,B,D,Which of the following operations will enlarge the icons and text displayed on a visual display unit?
2013_q15,gemma3:4b,B,B,1,D,D,B,Ms Wong works in a publishing company and has to create the following three documents. (1) payment receipt (2) electronic book (3) template of a sales report. For which document(s) should she adopt the PDF format instead of the DOC format?
2013_q19,gemma3:4b,D,A,0,D,D,D,A supermarket uses thermal printers instead of dot-matrix printers to print receipts. What are the major reasons for using thermal printers? (1) Less printing noise (2) Shorter printing time (3) More durable receipts
2013_q21,gemma3:4b,B,B,1,B,B,B,The 64-bit version of an operating system is better than the 32-bit version because
2013_q23,gemma3:4b,A,A,1,A,A,A,"A charity organisation wants to donate laptop computers to the children in developing countries for elearning. With a limited budget, only one item in the original specifications can be upgraded. Which of these is the most appropriate?"
2013_q26,gemma3:4b,C,C,1,C,C,C,A company develops an internal email system. It adopts HTML format instead of plain text for the email because
2013_q24,gemma3:4b,A,D,0,C,C,A,A search engine can automatically return the search results related to the country in which the computer is located. Which of the following discloses this location information?
2013_q22,gemma3:4b,D,C,0,D,D,C,"In an instruction fetch cycle, which of the following registers are involved? (1) Accumulator (2) Memory Data Register (MDR) (3) Memory Address Register (MAR)"
2013_q34,gemma3:4b,C,C,1,C,C,C,Which of the following statements about open source software is correct?
2013_q27,gemma3:4b,D,D,1,A,D,D,"In an email system, what is the use of IMAP and SMTP?"
2013_q33,gemma3:4b,D,B,0,C,D,D,What is the major advantage of using an array in algorithm design?
2013_q29,gemma3:4b,C,A,0,C,D,C,Which of the following is a function of a switch? (1) Connects computers to form a LAN. (2) Controls the network traffic in a network. (3) Joins two networks. (4) Connects a LAN to the Internet
2013_q37,gemma3:4b,D,A,0,D,D,D,Which of the following can reduce the threats from using social networking web sites? (1) Block or ignore people that you do not know or trust. (2) Use default privacy settings to restrict access. (3) Only disclose the name and address in the account.
2013_q38,gemma3:4b,B,B,1,B,B,B,"In a company, all URLs browsed through the office computers are recorded by a proxy server. Which of the following statements is correct?"
2013_q39,gemma3:4b,D,A,0,D,D,D,"For the sake of their health, users should take a rest after every hour of computer use. A software company wants to improve its word processing software to include this ergonomic feature. When a user uses the software for an hour, the software should (1) display an alert message on the screen. (2) send an alert email to the user. (3) shut down the computer automatically."
2013_q40,gemma3:4b,D,D,1,D,D,D,Peter uses peer-to-peer file sharing software to download a commercial application program. His friends advise him not to install it. Why? (1) His action will create a digital divide. (2) The application program may be spyware. (3) He may infringe copyright law.
2014_q1,gemma3:4b,C,C,1,C,C,D,Which of the following activities involve(s) the conversion of analog to digital data or vice versa? (1) Talking to a friend on a mobile phone (2) Listening to a radio programme over the Internet (3) Copying a file from a DVD-R to a hard disk
2014_q4,gemma3:4b,D,B,0,D,A,D,"In a computer system, 10 bits are reserved for user identity codes and 54 bits are reserved for alias names. What is the maximum number of user accounts in the system?"
2014_q2,gemma3:4b,C,C,1,D,D,C,A computer system uses the Hong Kong identity card (HKID) number as a key field for managing accounts. Its check digit is used to detect input errors made by users. Which of the following input errors can usually be found by the check digit? (1) Use another person's HKID number. (2) Swap two digits in the HKID number. (3) Input a wrong digit in the HKID number.
2014_q3,gemma3:4b,D,A,0,A,D,D,Increment the following numbers using 8-bit two's complement representation by 1. Which one will create an overflow error?
2014_q8,gemma3:4b,B,A,0,B,B,B,"Only one record is retrieved after executing the following SQL command. Why? SELECT NAME, PHONE FROM EMPLOYEE (1) There is only one record in EMPLOYEE. (2) The content of NAME or PHONE in the remaining records is empty. (3) There may be some other fields in EMPLOYEE."
2014_q10,gemma3:4b,D,B,0,D,D,D,John uses his notebook computer to create a web-based presentation through a web site. He does not use the pre-installed presentation software to do so. Why? (1) He can add more slides in the presentation. (2) He can edit the presentation in other computers without presentation software. (3) He can add video clips in the presentation.
2014_q11,gemma3:4b,D,A,0,D,D,D,"When creating a database table, what should be defined? (1) Data type (2) Field name (3) Number of records"
2014_q5,gemma3:4b,D,D,1,D,B,D,Mr Lee wants to set up a cleaning service company to serve thousands of clients. He needs to process data about the service and create a monthly report for each client. Which software should he buy?
2014_q14,gemma3:4b,A,A,1,A,A,A,The following QR code is printed on an advertisement so that readers can scan the code and browse product information online through smart phones. What information is encoded in the QR code?
2014_q15,gemma3:4b,C,C,1,C,C,C,"A WAV file, which is a common audio file, consists of a header. Which of the following items is stored in the header?"
2014_q13,gemma3:4b,D,A,0,A,D,D,"In 2012, the US Government launched a project to explore how 'big data' could be used. 'Big data' refers to the huge amount of data collected which is difficult to process using database management systems. Which of the following are examples of 'big data'? (1) Human DNA (2) User behaviour in a social networking web site (3) The total number of government officials in the US"
2014_q12,gemma3:4b,D,B,0,C,D,D,Which of the following is/are the best practice when using online banking systems? (1) Create an uncommon login name. (2) Use a combination of letters and numbers for the passwords and change them regularly. (3) Avoid using wired network when wireless network is available.
2014_q17,gemma3:4b,C,C,1,C,C,C,A quad-core processor is generally better than a dual-core processor because
2014_q18,gemma3:4b,D,D,1,D,D,D,Mary connects a new USB flash drive to a computer. She does not need to install a driver program for the flash drive. Why not?
2014_q20,gemma3:4b,B,B,1,B,B,B,A car is equipped with a global positioning system (GPS) such that the driver can get the location and time information when driving. Which of the following best describes the mode of operation of the system?
2014_q22,gemma3:4b,D,D,1,D,D,D,"Joseph installs network-attached storage (NAS) in the office network that operates as a file server. If he installs more cache memory in the NAS, which of the following can be greatly improved?"
2014_q16,gemma3:4b,D,A,0,A,D,D,Mary converts the file animal.bmp to animal.jpg. Why? (1) She wants to create a web page with this image. (2) She wants to store the image in DVD-R. (3) She wants to increase the resolution of the image.
2014_q23,gemma3:4b,B,B,1,B,B,B,"When browsing a web page, which of the following will be involved? (1) IP (2) URL (3) FTP"
2014_q21,gemma3:4b,B,D,0,B,B,D,Which of the following classifications is correct? (Computer hardware; System software)
2014_q24,gemma3:4b,B,B,1,B,B,B,"In an email application, the settings of X and Y are used for receiving email and sending email respectively."
2014_q25,gemma3:4b,D,D,1,D,D,D,Mary has a wireless network with Internet access at home. She finds that the file transfer rate between a notebook computer and a desktop computer through the network is very low. What is the possible reason for this?
2014_q26,gemma3:4b,D,D,1,D,D,D,A proxy server in a school network can ______. (1) increase the bandwidth of the Internet connection (2) filter web sites (3) store web pages for caching
2014_q27,gemma3:4b,D,A,0,D,D,D,What is/are the advantage(s) of using tablet computers in e-learning? (1) Students can easily carry tablet computers and access a Wi-Fi network. (2) Tablet computers can store a large amount of learning materials so that online resources will not be necessary. (3) Tablet computers have a high processing power.
2014_q29,gemma3:4b,C,C,1,C,C,C,"When constructing tables in a web page, which of the following attributes of the tables can be set? (1) Page margin (2) Border (3) Text alignment"
2014_q30,gemma3:4b,A,A,1,A,A,A,The sales department of an insurance company wants to improve service to its clients. It asks the IT project manager to establish some web pages for the clients. What should the IT project manager do first?
2014_q34,gemma3:4b,D,D,1,D,D,D,Which of the following public policies can improve the digital divide in Hong Kong? (1) Subsidise low-income families so that they can get Internet access at home. (2) Provide computer equipment to students in need. (3) Give free training courses to citizens who lack basic IT skills.
2014_q35,gemma3:4b,C,C,1,C,C,C,"Mary is a teenager and makes a new friend, Ada, through a random search function in a social networking web site. Ada wants to meet Mary the following Monday night at 10 p.m. in a restaurant. Mary's eldest brother advises her not to meet Ada. What is the major reason?"
2014_q36,gemma3:4b,B,B,1,B,B,B,John does not download patches to upgrade the operating system of his computer. Which of the following statements best describes the possible consequences?
2014_q28,gemma3:4b,B,B,1,B,A,A,Peter can use the following two methods to download files. He chooses Method 1. Why? Method 1: Direct download through HTTP Method 2: Download using Peer-to-Peer (P2P) file sharing technology
2014_q39,gemma3:4b,D,C,0,D,D,D,Which of the following actions for desktop computers is/are environmentally-friendly? (1) Enable the power management function. (2) Lower the screen resolution. (3) Use LED monitors instead of CRT monitors.
2014_q37,gemma3:4b,C,C,1,A,C,C,Which of the following can help visually impaired persons to browse the web? (1) Braille display device (2) Web filtering software (3) Screen magnification software
2014_q40,gemma3:4b,B,B,1,B,B,B,"In an office network, a technician installs a firewall instead of antivirus software. What is the major reason for this?"
2015_q3,gemma3:4b,C,C,1,C,C,C,"When using a database management systems tool, what is the major purpose of a query?"
2014_q38,gemma3:4b,B,A,0,B,A,A,Which of the following statements about copyright protection in Hong Kong is correct?
2015_q2,gemma3:4b,A,B,0,A,D,C,Arrange the following 4-bit numbers using two's complement representation in ascending order. (1) 1000 (2) 0100 (3) 0111 (4) 1111
2015_q4,gemma3:4b,B,B,1,B,B,B,"A company uses a smart card system to record the attendance records of its employees. When an employee enters the company's office, he puts his smart card on a card reader and a new record is generated and stored in a database table. Which of the following fields are essential in the new record? (1) Smart card number (2) Employee's name (3) Employee's department (4) Time of entering the office"
2015_q5,gemma3:4b,B,B,1,B,B,B,"10,000 runners participate in a marathon competition. Each runner has a unique identity code stored in a RFID (radio-frequency identification) tag on one of his or her shoes. What is the minimum storage size required in each tag?"
2015_q1,gemma3:4b,B,C,0,C,B,B,"An 8-bit code 10010011 is received without an error. The last bit is a parity bit. Using the same parity check, which of the following received codes has an error?"
2015_q6,gemma3:4b,D,D,1,D,D,D,"In a law firm, the lawyers need to read many archive documents every day. The firm plans to scan and store its archive documents as digital images so that the lawyers can use computers to search and view the documents. What is the major benefit of such digitisation?"
2015_q7,gemma3:4b,A,A,1,A,A,A,"In a law firm, the lawyers need to read many archive documents every day. The firm plans to scan and store its archive documents as digital images so that the lawyers can use computers to search and view the documents. The law firm uses optical character recognition (OCR) technology to convert digital images into document files. Which of the following attributes can highly affect the accuracy of the conversion during the scanning process?"
2015_q9,gemma3:4b,D,B,0,D,D,D,"What is the order of sizes of the three character sets, ASCII, Big-5 code and Unicode?"
2015_q11,gemma3:4b,D,D,1,D,D,D,"When inserting a hyperlink in a slide in a presentation file, which of the following can be linked? (1) A video file (2) A web site (3) A spreadsheet file"
2015_q12,gemma3:4b,D,D,1,D,D,D,"During data input, which of the following can minimise input errors? (1) Two's complement (2) Double entry (3) Type check"
2015_q13,gemma3:4b,C,D,0,C,C,C,Which of the following components in a Central Processing Unit (CPU) fetches an instruction from the main memory?
2015_q15,gemma3:4b,C,C,1,C,C,C,"A university assigns a student number, YYYYNNNG, to every new student where YYYY is the year of enrollment (e.g. 2015), NNN is a 3-digit number ranging from 000 to 999, and G is the area of study (1 stands for science and 2 stands for non-science). According to this scheme, how many student numbers the university can assign in the year of 2015?"
2015_q16,gemma3:4b,A,A,1,A,A,A,"Which of the following functions does an operating system usually have? (1) Provision of a user interface (2) Analysis of ""What-if"" scenarios (3) Allocation of memory (4) Construction of web pages"
2015_q17,gemma3:4b,A,A,1,A,A,A,Which of the following statements about cache memory in CPU are correct? (1) It is better than main memory in terms of access speed. (2) It stores frequently-used data and recently-used data. (3) It is non-volatile.
2015_q19,gemma3:4b,D,C,0,D,D,D,Mary creates a file in HTML format instead of text format. Why? (1) Text format is not cross-platform. (2) The file can store hyperlinks. (3) Videos can be displayed when opening the file.
2015_q21,gemma3:4b,A,A,1,A,A,A,A company invents a smart thermostat to control the temperature of a house through the Internet. Customers can install the smart thermostat in their house and adjust the heating/cooling functions of the air conditioner from a smart phone. The smart thermostat connects to the Internet through a wireless connection. What is the advantage of this?
2015_q24,gemma3:4b,D,D,1,D,D,D,A cloud computing company not only provides cloud storage but also allows customers to make their files available offline. What is the major benefit of this arrangement?
2015_q20,gemma3:4b,B,B,1,A,B,B,A company invents a smart thermostat to control the temperature of a house through the Internet. Customers can install the smart thermostat in their house and adjust the heating/cooling functions of the air conditioner from a smart phone. Which of the following best describe the application of the smart thermostat? (1) multi-user system (2) batch processing system (3) distributed processing system (4) real-time system
2015_q23,gemma3:4b,B,B,1,D,D,B,"Mary receives an anonymous email, saying that the attached file photos.exe includes some photos of Mary. She tries to execute the file but no photos are displayed. What is/are the possible reason(s)? (1) Photo editing software has not been installed in Mary's computer. (2) The file contains malicious code that harms Mary's computer. (3) The email server cannot execute the file."
2015_q27,gemma3:4b,A,A,1,A,A,A,John edits the font colour of a web page. How many different colours can he choose?
2015_q29,gemma3:4b,D,A,0,D,D,D,The following pseudocode represents part of an algorithm. IF (AGE > 6) AND (AGE < 12) THEN OUTPUT AGE Which of the following sets of test data is the most approriate?
2015_q32,gemma3:4b,C,C,1,C,C,C,Peter changes the format of his audio files from wav to mp3. What is his main reason for doing this?
2015_q33,gemma3:4b,C,A,0,C,C,C,"When solving a problem in a project, Mary needs to define the scope of the problem precisely. What is/are the major reason(s) for doing this? (1) She can break down the problem into sub-problems effectively. (2) She can use a truth table to illustrate the solution. (3) She can ignore the boundary cases when testing the algorithm."
2015_q26,gemma3:4b,B,B,1,D,D,B,David answers the following question in his school assignment: 'What is the history of the HKEAA?' He uses a search engine and finds the following paragraph: The HKEAA was established in 2077... Which of the following actions is/are appropriate? (1) Put the entire paragraph in a search engine and search for similar results. (2) Browse other web sites to validate the information. (3) Copy the paragraph to the assignment.
2015_q36,gemma3:4b,D,C,0,D,D,D,"Mr Chan wants to buy a tablet computer for his 8-year-old daughter, Susan. Which of the following actions is/are appropriate? (1) Mr Chan should buy a tablet computer with a longer battery life. (2) Susan should use the tablet computer with a mouse. (3) Susan should take a 5-minute break after using the tablet computer for 30 minutes."
2015_q38,gemma3:4b,D,B,0,D,D,D,Which of the following statements about phishing email is/are correct? (1) Phishing email is a type of advertisement that a company sends out to target recipients. (2) Phishing email is typically carried out by sending target recipients an email with a fake web site to acquire their personal information. (3) Target recipients will not be able to use their computers for a few days after a phishing attack.
2015_q39,gemma3:4b,D,D,1,D,D,D,Recently some countries have attracted more females to study ICT courses and to work in the ICT industry. What is the benefit of this policy?
2015_q37,gemma3:4b,D,B,0,D,B,D,Which of the following is/are ergonomic design(s)? (1) A password can be set on a wireless router to prevent access by unauthorised users. (2) The angle of the elevation/depression of a monitor display is adjustable. (3) The text shown in word processing software can be enlarged.
2015_q34,gemma3:4b,B,B,1,D,B,B,Cindy meets her friends and shares her photos. She does not upload the photos to her social networking account. Why not? (1) Cindy wants to own the copyright of the photos. (2) Cindy wants to protect her personal privacy. (3) Cindy wants to prevent her account from being hacked.
2015_q40,gemma3:4b,D,D,1,D,D,D,Which of the following functions is provided by a typical Internet browser?
2016_q1,gemma3:4b,B,C,0,B,B,B,"In a spreadsheet, 5-digit membership numbers for a sports club, 00001, 00002, …, 99999, are entered in some cells. Which of the following cell formats should be used?"
2016_q3,gemma3:4b,D,C,0,D,D,D,Study the following three SQL commands. SELECT * FROM MEMBER; SELECT * FROM MEMBER WHERE age <= 40; SELECT * FROM MEMBER WHERE age >= 20; The results of the three SQL commands are the same. Which of the following is/are the possible cause(s)? (1) MEMBER is empty. (2) The values of the field age in MEMBER range from 20 to 40 inclusive. (3) age is the only field in MEMBER.
2016_q4,gemma3:4b,C,C,1,C,C,C,"Mary produces daily sales reports for a supermarket on a word processor, using the data and charts stored in several spreadsheet files. The data and charts are updated frequently. Which of the following is most helpful to her?"
2016_q5,gemma3:4b,D,D,1,D,D,D,A code consists of 6 digits where the digit on the far right is a check digit. The check digit method used for the code is that the sum of all 6 digits is divisible by 10. Which of the following codes is valid?
2016_q2,gemma3:4b,A,A,1,B,A,A,"In a device, 8 bits and 16 bits are used to store a character and an integer respectively. How many bytes are required to store the string 'HKDSE5'?"
2016_q7,gemma3:4b,C,D,0,C,C,C,"Consider the following values, P, Q and R. P = 10001000 (base 2)� Q = 10001000 (base 10)� R = 10001000 (base 16)� Which of the following is correct?"
2016_q6,gemma3:4b,B,B,1,B,D,D,Mary creates a compressed file containing image files stored in several folders. She uploads the compressed file to the Internet for sharing with her friends. What are the benefits of using a compressed file? (1) The folder structure can be maintained. (2) Mary's friends can preview the images before downloading the compressed file. (3) The compressed file can be protected by password.
2016_q10,gemma3:4b,A,D,0,A,A,D,"When editing numerical data in a spreadsheet, which of the following statements is correct?"
2016_q8,gemma3:4b,A,A,1,D,A,D,1111 1111 is an 8-bit number using two's complement representation. What is its decimal value?
2016_q9,gemma3:4b,A,A,1,A,D,A,Which of the following are characteristics of the Information Age? (1) Information is widely distributed via the Internet. (2) Information can be quickly accessed by the public. (3) All company information on the Internet is correct.
2016_q11,gemma3:4b,D,D,1,D,D,D,Which of the following items can be included in a portable document format (PDF) file? (1) Hyperlinks (2) Photos (3) Formatted text
2016_q14,gemma3:4b,A,A,1,A,A,A,Mary uses presentation software to create a self-running slide show with verbal commentary. She uploads the slide show to her web site so that the public can view it. Which of the following must Mary do when creating the slide show?
2016_q15,gemma3:4b,B,B,1,B,B,B,"Mary uses presentation software to create a self-running slide show with verbal commentary. She uploads the slide show to her web site so that the public can view it. When Mary chooses the file format for the slide show, which of the following is important?"
2016_q18,gemma3:4b,A,C,0,A,A,A,"Peter finds that when editing video files, the performance of his home computer is better than that of his office computer. Which of the following is/are the possible cause(s) for this? (1) The read/write access speed of a hard disk (2) The storage size of ROM (3) CPU's clock rate"
2016_q19,gemma3:4b,D,D,1,D,D,D,Which of the following functions will an operating system usually provide? (1) Control of processes (2) Allocation of memory (3) Record of network traffic
2016_q20,gemma3:4b,B,B,1,B,B,B,The clock rate of a CPU is 2 GHz. Which of the following statements is correct?
2016_q21,gemma3:4b,C,C,1,C,C,C,Peter upgrades a server by replacing the hard disk with a solid-state disk (SSD). Which of the following properties of SSD benefit(s) the upgrade? (1) Higher data transfer rate (2) Lower power consumption (3) Smaller storage capacity
2016_q16,gemma3:4b,D,B,0,D,C,D,Which of the following is/are the advantage(s) of using Unicode over Big-5 code? (1) Unicode is cross-platform. (2) Unicode has a bigger character set. (3) New characters can be defined in Unicode.
2016_q17,gemma3:4b,A,A,1,C,A,C,A booking system consists of several booking counters in different locations in a city. Customers can buy tickets for theatres through one of the booking counters. Which of the following best describes the booking system?
2016_q23,gemma3:4b,A,A,1,A,A,A,The Internet of Things (IoT) refers to the networks formed by devices which can collect and exchange data. The networks are usually connected to the Internet. Which of the following items should the devices usually have?
2016_q24,gemma3:4b,D,C,0,D,D,D,Peter watches a webcasting video at home using streaming technology and finds that the video does not play smoothly. Which of the following are the possible causes? (1) Duration of the video (2) Method of Internet access (3) Bandwidth of the Internet connection
2016_q25,gemma3:4b,B,A,0,B,B,B,The Hong Kong Special Administrative Region Government has set up GovWiFi to provide free wireless Internet access and citizens can opt to use the unencrypted connection or the encrypted connection. Which of the following statements is correct?
2016_q22,gemma3:4b,B,B,1,B,D,B,"When a personal computer is turned on, it loads data from the ROM and checks that all major components are functioning properly. ROM cannot be replaced by RAM in this process because"
2016_q26,gemma3:4b,B,B,1,B,B,B,Mr Li considers some communication links for building a network in a company and compares their effective data transfer rates. Which of the following comparisons is correct?
2016_q27,gemma3:4b,D,D,1,D,D,D,Peter plans to upload the background music of his school web site but the web site has limited storage space. Which of the following file formats is appropriate?
2016_q34,gemma3:4b,B,C,0,B,B,B,A bank has a secure room which only a few staff members can enter. Which of the following security measures is the most secure one for controlling access?
2016_q36,gemma3:4b,B,B,1,B,B,B,Cathy receives an anonymous email about changing the password of her online banking account. She clicks the hyperlink in the email and a malicious web site is displayed. Which of the following actions can help Cathy ensure that she is browsing a trusted web site?
2016_q37,gemma3:4b,D,D,1,D,D,D,"What is the aim of the following policy? ""The Government helps families in need acquire computers and Internet access, and delivers personal support and training to them so children and parents can tap the online world's potential."""
2016_q28,gemma3:4b,C,B,0,C,D,D,"When placing a table in a web page, which of the following is not a table setting?"
2017_q4,gemma3:4b,B,B,1,B,B,B,Amy plans to upload her photos to cloud storage. What is the benefit of using JPG format instead of BMP format in this case?
2016_q38,gemma3:4b,D,C,0,D,B,D,Peter is a student and does the following actions. Which of them are illegal? (1) Uses a BT program to share his homework. (2) Uses a BT program to download copyrighted songs for his own use. (3) Buys copyrighted software and makes copies for his best friends only.
2017_q3,gemma3:4b,A,A,1,B,D,D,Which of the following are the major benefits of using Object Linking and Embedding (OLE) in office automation software? (1) Data from different applications can be included in a single file. (2) Data from different applications can remain synchronised. (3) Data from different applications can be stored in the same folder.
2016_q39,gemma3:4b,A,C,0,C,C,A,"Mary downloads three types of programs, P, Q and R from the Internet. She can use P for a trial period, changes the source code of Q and only uses some functions in R. Which type(s) of program is/are shareware?"
