question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature
2012_q22,2,0.5333333333333333,0.4,0.06666666666666667,0.0,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2012_q22,3,0.9333333333333333,0.0,0.0,0.06666666666666667,A,D,C,microsoft/Phi-4-mini-instruct,0.7
2012_q23,0,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,A,B,B,microsoft/Phi-4-mini-instruct,0.7
2012_q23,1,0.8,0.13333333333333333,0.06666666666666667,0.0,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2012_q23,2,0.4,0.06666666666666667,0.2,0.3333333333333333,A,D,B,microsoft/Phi-4-mini-instruct,0.7
2012_q23,3,0.2,0.06666666666666667,0.6666666666666666,0.06666666666666667,C,C,B,microsoft/Phi-4-mini-instruct,0.7
2012_q24,0,0.4666666666666667,0.5333333333333333,0.0,0.0,B,B,B,microsoft/Phi-4-mini-instruct,0.7
2012_q24,1,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2012_q24,2,0.4666666666666667,0.06666666666666667,0.0,0.4666666666666667,D,D,B,microsoft/Phi-4-mini-instruct,0.7
2012_q24,3,0.5333333333333333,0.06666666666666667,0.3333333333333333,0.06666666666666667,A,C,B,microsoft/Phi-4-mini-instruct,0.7
2012_q25,0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,B,B,microsoft/Phi-4-mini-instruct,0.7
2012_q25,1,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2012_q25,2,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,D,B,microsoft/Phi-4-mini-instruct,0.7
2012_q25,3,0.4,0.5333333333333333,0.0,0.06666666666666667,B,C,B,microsoft/Phi-4-mini-instruct,0.7
2012_q26,0,0.0,0.0,0.9333333333333333,0.06666666666666667,C,C,C,microsoft/Phi-4-mini-instruct,0.7
2012_q26,1,0.13333333333333333,0.8,0.0,0.06666666666666667,B,B,C,microsoft/Phi-4-mini-instruct,0.7
2012_q26,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2012_q26,3,0.06666666666666667,0.0,0.06666666666666667,0.8666666666666667,D,D,C,microsoft/Phi-4-mini-instruct,0.7
2012_q27,0,0.8,0.0,0.13333333333333333,0.06666666666666667,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2012_q27,1,0.2,0.0,0.0,0.8,D,D,A,microsoft/Phi-4-mini-instruct,0.7
2012_q27,2,0.13333333333333333,0.06666666666666667,0.8,0.0,C,C,A,microsoft/Phi-4-mini-instruct,0.7
2012_q27,3,0.13333333333333333,0.8,0.06666666666666667,0.0,B,B,A,microsoft/Phi-4-mini-instruct,0.7
2012_q28,0,0.0,0.0,0.0,1.0,D,B,B,microsoft/Phi-4-mini-instruct,0.7
2012_q28,1,0.06666666666666667,0.0,0.9333333333333333,0.0,C,A,B,microsoft/Phi-4-mini-instruct,0.7
2012_q28,2,0.06666666666666667,0.9333333333333333,0.0,0.0,B,D,B,microsoft/Phi-4-mini-instruct,0.7
2012_q28,3,0.9333333333333333,0.06666666666666667,0.0,0.0,A,C,B,microsoft/Phi-4-mini-instruct,0.7
2012_q29,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-4-mini-instruct,0.7
2012_q29,1,0.06666666666666667,0.0,0.8666666666666667,0.06666666666666667,C,C,D,microsoft/Phi-4-mini-instruct,0.7
2012_q29,2,0.06666666666666667,0.9333333333333333,0.0,0.0,B,B,D,microsoft/Phi-4-mini-instruct,0.7
2012_q29,3,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,D,microsoft/Phi-4-mini-instruct,0.7
2012_q33,0,0.06666666666666667,0.0,0.9333333333333333,0.0,C,C,C,microsoft/Phi-4-mini-instruct,0.7
2012_q33,1,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,B,B,C,microsoft/Phi-4-mini-instruct,0.7
2012_q33,2,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2012_q33,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-4-mini-instruct,0.7
2012_q36,0,0.06666666666666667,0.0,0.0,0.9333333333333333,D,A,A,microsoft/Phi-4-mini-instruct,0.7
2012_q36,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.0,C,D,A,microsoft/Phi-4-mini-instruct,0.7
2012_q36,2,0.06666666666666667,0.9333333333333333,0.0,0.0,B,C,A,microsoft/Phi-4-mini-instruct,0.7
2012_q36,3,0.9333333333333333,0.0,0.0,0.06666666666666667,A,B,A,microsoft/Phi-4-mini-instruct,0.7
2012_q37,0,0.13333333333333333,0.0,0.0,0.8666666666666667,D,D,D,microsoft/Phi-4-mini-instruct,0.7
2012_q37,1,0.13333333333333333,0.06666666666666667,0.7333333333333333,0.06666666666666667,C,C,D,microsoft/Phi-4-mini-instruct,0.7
2012_q37,2,0.2,0.6666666666666666,0.06666666666666667,0.06666666666666667,B,B,D,microsoft/Phi-4-mini-instruct,0.7
2012_q37,3,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,D,microsoft/Phi-4-mini-instruct,0.7
2012_q38,0,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2012_q38,1,0.7333333333333333,0.13333333333333333,0.0,0.13333333333333333,A,D,A,microsoft/Phi-4-mini-instruct,0.7
2012_q38,2,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.0,A,C,A,microsoft/Phi-4-mini-instruct,0.7
2012_q38,3,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,B,B,A,microsoft/Phi-4-mini-instruct,0.7
2012_q39,0,0.06666666666666667,0.9333333333333333,0.0,0.0,B,B,B,microsoft/Phi-4-mini-instruct,0.7
2012_q39,1,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2012_q39,2,0.06666666666666667,0.0,0.0,0.9333333333333333,D,D,B,microsoft/Phi-4-mini-instruct,0.7
2012_q39,3,0.06666666666666667,0.0,0.8666666666666667,0.06666666666666667,C,C,B,microsoft/Phi-4-mini-instruct,0.7
2012_q40,0,0.8666666666666667,0.0,0.0,0.13333333333333333,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2012_q40,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,C,D,A,microsoft/Phi-4-mini-instruct,0.7
2012_q40,2,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.06666666666666667,C,C,A,microsoft/Phi-4-mini-instruct,0.7
2012_q40,3,0.4666666666666667,0.4666666666666667,0.0,0.06666666666666667,A,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q1,0,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,B,B,B,microsoft/Phi-4-mini-instruct,0.7
2013_q1,1,0.8666666666666667,0.06666666666666667,0.0,0.06666666666666667,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2013_q1,2,0.26666666666666666,0.06666666666666667,0.0,0.6666666666666666,D,D,B,microsoft/Phi-4-mini-instruct,0.7
2013_q1,3,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.0,C,C,B,microsoft/Phi-4-mini-instruct,0.7
2013_q2,0,0.0,0.9333333333333333,0.0,0.06666666666666667,B,B,B,microsoft/Phi-4-mini-instruct,0.7
2013_q2,1,0.9333333333333333,0.0,0.06666666666666667,0.0,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2013_q2,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-4-mini-instruct,0.7
2013_q2,3,0.0,0.0,0.9333333333333333,0.06666666666666667,C,C,B,microsoft/Phi-4-mini-instruct,0.7
2013_q3,0,0.06666666666666667,0.0,0.06666666666666667,0.8666666666666667,D,D,D,microsoft/Phi-4-mini-instruct,0.7
2013_q3,1,0.13333333333333333,0.0,0.8666666666666667,0.0,C,C,D,microsoft/Phi-4-mini-instruct,0.7
2013_q3,2,0.13333333333333333,0.8666666666666667,0.0,0.0,B,B,D,microsoft/Phi-4-mini-instruct,0.7
2013_q3,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-4-mini-instruct,0.7
2013_q4,0,0.06666666666666667,0.06666666666666667,0.0,0.8666666666666667,D,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q4,1,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.5333333333333333,D,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q4,2,0.06666666666666667,0.0,0.8,0.13333333333333333,C,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q4,3,0.13333333333333333,0.8,0.06666666666666667,0.0,B,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q5,0,0.13333333333333333,0.0,0.8666666666666667,0.0,C,C,C,microsoft/Phi-4-mini-instruct,0.7
2013_q5,1,0.06666666666666667,0.9333333333333333,0.0,0.0,B,B,C,microsoft/Phi-4-mini-instruct,0.7
2013_q5,2,0.9333333333333333,0.06666666666666667,0.0,0.0,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2013_q5,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-4-mini-instruct,0.7
2013_q6,0,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.4,A,D,D,microsoft/Phi-4-mini-instruct,0.7
2013_q6,1,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.0,C,C,D,microsoft/Phi-4-mini-instruct,0.7
2013_q6,2,0.7333333333333333,0.2,0.06666666666666667,0.0,A,B,D,microsoft/Phi-4-mini-instruct,0.7
2013_q6,3,0.9333333333333333,0.0,0.06666666666666667,0.0,A,A,D,microsoft/Phi-4-mini-instruct,0.7
2013_q8,0,0.8,0.06666666666666667,0.13333333333333333,0.0,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q8,1,0.4,0.13333333333333333,0.13333333333333333,0.3333333333333333,A,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q8,2,0.3333333333333333,0.06666666666666667,0.6,0.0,C,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q8,3,0.4,0.5333333333333333,0.06666666666666667,0.0,B,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q9,0,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,A,C,C,microsoft/Phi-4-mini-instruct,0.7
2013_q9,1,0.5333333333333333,0.26666666666666666,0.2,0.0,A,B,C,microsoft/Phi-4-mini-instruct,0.7
2013_q9,2,0.6,0.4,0.0,0.0,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2013_q9,3,0.4,0.06666666666666667,0.4,0.13333333333333333,C,D,C,microsoft/Phi-4-mini-instruct,0.7
2013_q11,0,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q11,1,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q11,2,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q11,3,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0,A,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q12,0,0.06666666666666667,0.06666666666666667,0.8,0.06666666666666667,C,C,C,microsoft/Phi-4-mini-instruct,0.7
2013_q12,1,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,B,B,C,microsoft/Phi-4-mini-instruct,0.7
2013_q12,2,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2013_q12,3,0.3333333333333333,0.06666666666666667,0.0,0.6,D,D,C,microsoft/Phi-4-mini-instruct,0.7
2013_q13,0,0.8,0.13333333333333333,0.06666666666666667,0.0,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q13,1,0.9333333333333333,0.0,0.06666666666666667,0.0,A,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q13,2,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,A,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q13,3,0.26666666666666666,0.06666666666666667,0.6666666666666666,0.0,C,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q15,0,0.2,0.4666666666666667,0.13333333333333333,0.2,B,B,B,microsoft/Phi-4-mini-instruct,0.7
2013_q15,1,0.4,0.4,0.2,0.0,B,A,B,microsoft/Phi-4-mini-instruct,0.7
2013_q15,2,0.7333333333333333,0.13333333333333333,0.0,0.13333333333333333,A,D,B,microsoft/Phi-4-mini-instruct,0.7
2013_q15,3,0.26666666666666666,0.26666666666666666,0.4,0.06666666666666667,C,C,B,microsoft/Phi-4-mini-instruct,0.7
2013_q16,0,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q16,1,0.0,0.0,0.06666666666666667,0.9333333333333333,D,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q16,2,0.13333333333333333,0.0,0.8666666666666667,0.0,C,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q16,3,0.13333333333333333,0.8,0.0,0.06666666666666667,B,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q17,0,0.06666666666666667,0.13333333333333333,0.2,0.6,D,C,C,microsoft/Phi-4-mini-instruct,0.7
2013_q17,1,0.06666666666666667,0.0,0.8,0.13333333333333333,C,B,C,microsoft/Phi-4-mini-instruct,0.7
2013_q17,2,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.13333333333333333,B,A,C,microsoft/Phi-4-mini-instruct,0.7
2013_q17,3,0.4666666666666667,0.0,0.4,0.13333333333333333,A,D,C,microsoft/Phi-4-mini-instruct,0.7
2013_q18,0,0.06666666666666667,0.6666666666666666,0.06666666666666667,0.2,B,D,D,microsoft/Phi-4-mini-instruct,0.7
2013_q18,1,0.5333333333333333,0.06666666666666667,0.2,0.2,A,C,D,microsoft/Phi-4-mini-instruct,0.7
2013_q18,2,0.0,0.13333333333333333,0.6,0.26666666666666666,C,B,D,microsoft/Phi-4-mini-instruct,0.7
2013_q18,3,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,B,A,D,microsoft/Phi-4-mini-instruct,0.7
2013_q19,0,0.4666666666666667,0.0,0.13333333333333333,0.4,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q19,1,0.3333333333333333,0.06666666666666667,0.6,0.0,C,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q19,2,0.5333333333333333,0.4,0.06666666666666667,0.0,A,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q19,3,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,A,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q21,0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0,B,B,B,microsoft/Phi-4-mini-instruct,0.7
2013_q21,1,0.9333333333333333,0.0,0.06666666666666667,0.0,A,A,B,microsoft/Phi-4-mini-instruct,0.7
2013_q21,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-4-mini-instruct,0.7
2013_q21,3,0.06666666666666667,0.0,0.9333333333333333,0.0,C,C,B,microsoft/Phi-4-mini-instruct,0.7
2013_q22,0,0.4,0.0,0.6,0.0,C,C,C,microsoft/Phi-4-mini-instruct,0.7
2013_q22,1,0.4666666666666667,0.5333333333333333,0.0,0.0,B,B,C,microsoft/Phi-4-mini-instruct,0.7
2013_q22,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2013_q22,3,0.6,0.13333333333333333,0.0,0.26666666666666666,A,D,C,microsoft/Phi-4-mini-instruct,0.7
2013_q23,0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q23,1,0.26666666666666666,0.6,0.06666666666666667,0.06666666666666667,B,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q23,2,0.9333333333333333,0.0,0.06666666666666667,0.0,A,C,A,microsoft/Phi-4-mini-instruct,0.7
2013_q23,3,0.3333333333333333,0.06666666666666667,0.5333333333333333,0.06666666666666667,C,B,A,microsoft/Phi-4-mini-instruct,0.7
2013_q24,0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.26666666666666666,C,D,D,microsoft/Phi-4-mini-instruct,0.7
2013_q24,1,0.2,0.0,0.7333333333333333,0.06666666666666667,C,C,D,microsoft/Phi-4-mini-instruct,0.7
2013_q24,2,0.2,0.6,0.2,0.0,B,B,D,microsoft/Phi-4-mini-instruct,0.7
2013_q24,3,0.4,0.5333333333333333,0.06666666666666667,0.0,B,A,D,microsoft/Phi-4-mini-instruct,0.7
2013_q26,0,0.06666666666666667,0.0,0.8666666666666667,0.06666666666666667,C,C,C,microsoft/Phi-4-mini-instruct,0.7
2013_q26,1,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,B,B,C,microsoft/Phi-4-mini-instruct,0.7
2013_q26,2,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,C,microsoft/Phi-4-mini-instruct,0.7
2013_q26,3,0.0,0.0,0.06666666666666667,0.9333333333333333,D,D,C,microsoft/Phi-4-mini-instruct,0.7
2013_q27,0,0.6666666666666666,0.06666666666666667,0.0,0.26666666666666666,A,D,D,microsoft/Phi-4-mini-instruct,0.7
2013_q27,1,0.0,0.06666666666666667,0.0,0.9333333333333333,D,C,D,microsoft/Phi-4-mini-instruct,0.7
2013_q27,2,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.06666666666666667,A,B,D,microsoft/Phi-4-mini-instruct,0.7
2013_q27,3,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,B,A,D,microsoft/Phi-4-mini-instruct,0.7
2013_q29,0,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,A,A,A,microsoft/Phi-4-mini-instruct,0.7
2013_q29,1,0.3333333333333333,0.5333333333333333,0.0,0.13333333333333333,B,D,A,microsoft/Phi-4-mini-instruct,0.7
2013_q29,2,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,C,A,microsoft/Phi-4-mini-instruct,0.7
