question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature
2012_q29,1,0.26666666666666666,0.13333333333333333,0.6,0.0,C,C,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q29,2,0.4,0.5333333333333333,0.06666666666666667,0.0,B,B,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q29,3,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q33,0,0.4,0.26666666666666666,0.3333333333333333,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q33,1,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q33,2,0.8,0.06666666666666667,0.13333333333333333,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q33,3,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.13333333333333333,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q36,0,0.8666666666666667,0.0,0.0,0.13333333333333333,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q36,1,1.0,0.0,0.0,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q36,2,0.8666666666666667,0.13333333333333333,0.0,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q36,3,0.9333333333333333,0.0,0.06666666666666667,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q37,0,0.7142857142857143,0.0,0.0,0.2857142857142857,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q37,1,0.5,0.21428571428571427,0.21428571428571427,0.07142857142857142,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q37,2,0.8571428571428571,0.14285714285714285,0.0,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q37,3,0.8571428571428571,0.14285714285714285,0.0,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q38,0,0.9333333333333333,0.0,0.06666666666666667,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q38,1,0.7333333333333333,0.06666666666666667,0.0,0.2,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q38,2,1.0,0.0,0.0,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q38,3,0.9333333333333333,0.0,0.0,0.06666666666666667,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q39,0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q39,1,0.9333333333333333,0.0,0.06666666666666667,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q39,2,0.5,0.0,0.0,0.5,D,D,B,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q39,3,0.5333333333333333,0.06666666666666667,0.4,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q40,0,0.9333333333333333,0.0,0.0,0.06666666666666667,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q40,1,0.8,0.0,0.0,0.2,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q40,2,0.5333333333333333,0.4,0.06666666666666667,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2012_q40,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q1,0,0.5333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q1,1,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q1,2,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q1,3,0.6666666666666666,0.2,0.06666666666666667,0.06666666666666667,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q2,0,0.7333333333333333,0.26666666666666666,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q2,1,0.8,0.2,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q2,2,0.7333333333333333,0.2,0.0,0.06666666666666667,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q2,3,0.6,0.26666666666666666,0.13333333333333333,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q3,0,0.8666666666666667,0.06666666666666667,0.0,0.06666666666666667,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q3,1,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q3,2,0.8,0.2,0.0,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q3,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q4,0,0.7333333333333333,0.2,0.0,0.06666666666666667,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q4,1,1.0,0.0,0.0,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q4,2,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.13333333333333333,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q4,3,0.8,0.2,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q5,0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q5,1,0.8,0.2,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q5,2,0.9333333333333333,0.0,0.06666666666666667,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q5,3,0.8666666666666667,0.0,0.06666666666666667,0.06666666666666667,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q6,0,0.9166666666666666,0.0,0.08333333333333333,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q6,1,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q6,2,0.8333333333333334,0.16666666666666666,0.0,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q6,3,0.9090909090909091,0.0,0.0,0.09090909090909091,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q8,0,0.8666666666666667,0.0,0.13333333333333333,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q8,1,0.3,0.0,0.1,0.6,D,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q8,2,0.08333333333333333,0.0,0.8333333333333334,0.08333333333333333,C,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q8,3,0.2,0.7333333333333333,0.06666666666666667,0.0,B,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q9,0,0.7333333333333333,0.2,0.06666666666666667,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q9,1,0.8,0.13333333333333333,0.06666666666666667,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q9,2,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q9,3,0.8,0.13333333333333333,0.06666666666666667,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q11,0,0.2857142857142857,0.6428571428571429,0.0,0.07142857142857142,B,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q11,1,0.5,0.1,0.2,0.2,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q11,2,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.45454545454545453,D,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q11,3,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,C,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q12,0,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q12,1,0.6,0.26666666666666666,0.13333333333333333,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q12,2,0.7333333333333333,0.26666666666666666,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q12,3,0.8,0.06666666666666667,0.13333333333333333,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q13,0,0.7333333333333333,0.26666666666666666,0.0,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q13,1,0.9333333333333333,0.0,0.0,0.06666666666666667,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q13,2,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.2,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q13,3,0.4,0.26666666666666666,0.2,0.13333333333333333,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q15,0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q15,1,0.9333333333333333,0.06666666666666667,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q15,2,0.9333333333333333,0.06666666666666667,0.0,0.0,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q15,3,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q16,0,0.8,0.0,0.06666666666666667,0.13333333333333333,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q16,1,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q16,2,0.6,0.3333333333333333,0.06666666666666667,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q16,3,0.6,0.4,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q17,0,0.4,0.13333333333333333,0.3333333333333333,0.13333333333333333,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q17,1,0.4666666666666667,0.13333333333333333,0.4,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q17,2,0.4666666666666667,0.26666666666666666,0.2,0.06666666666666667,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q17,3,0.6,0.2,0.2,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q18,0,0.4666666666666667,0.4,0.13333333333333333,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q18,1,0.6,0.2,0.2,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q18,2,0.4,0.3333333333333333,0.26666666666666666,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q18,3,0.6,0.26666666666666666,0.13333333333333333,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q19,0,0.7333333333333333,0.13333333333333333,0.0,0.13333333333333333,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q19,1,0.6666666666666666,0.2,0.13333333333333333,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q19,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q19,3,0.7333333333333333,0.2,0.06666666666666667,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q21,0,0.5333333333333333,0.4,0.0,0.06666666666666667,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q21,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q21,2,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q21,3,0.6,0.13333333333333333,0.2,0.06666666666666667,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q22,0,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q22,1,0.6428571428571429,0.35714285714285715,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q22,2,0.9230769230769231,0.0,0.0,0.07692307692307693,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q22,3,0.38461538461538464,0.07692307692307693,0.0,0.5384615384615384,D,D,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q23,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q23,1,1.0,0.0,0.0,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q23,2,0.8,0.0,0.13333333333333333,0.06666666666666667,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q23,3,0.8,0.2,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q24,0,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.07142857142857142,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q24,1,0.7333333333333333,0.2,0.06666666666666667,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q24,2,0.4666666666666667,0.4,0.13333333333333333,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q24,3,0.6,0.3333333333333333,0.06666666666666667,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q26,0,0.3333333333333333,0.06666666666666667,0.6,0.0,C,C,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q26,1,0.5333333333333333,0.26666666666666666,0.2,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7
2013_q26,2,0.6,0.13333333333333333,0.26666666666666666,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7
