question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,prob_A,prob_B,prob_C,prob_D,sample_count_A,sample_count_B,sample_count_C,sample_count_D,total_valid_samples,question
q4,3,gemma3:4b,B,A,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,The middle classes that developed over the nineteenth century were:
q5,0,gemma3:4b,A,D,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Technological forms of surveillance have made it easier to:
q5,1,gemma3:4b,D,C,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Technological forms of surveillance have made it easier to:
q5,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Technological forms of surveillance have made it easier to:
q5,3,gemma3:4b,B,A,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Technological forms of surveillance have made it easier to:
q6,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The concept of gemeinschaft developed by Ferdinand Tönnies describes basically the same relational characteristics as
q6,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The concept of gemeinschaft developed by Ferdinand Tönnies describes basically the same relational characteristics as
q6,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The concept of gemeinschaft developed by Ferdinand Tönnies describes basically the same relational characteristics as
q6,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The concept of gemeinschaft developed by Ferdinand Tönnies describes basically the same relational characteristics as
q7,0,gemma3:4b,C,D,D,0,0.0,0.0,1.0,0.0,0,0,15,0,15,There was a growth in income inequality in the 1980s because:
q7,1,gemma3:4b,B,C,D,0,0.0,1.0,0.0,0.0,0,15,0,0,15,There was a growth in income inequality in the 1980s because:
q7,2,gemma3:4b,A,B,D,0,1.0,0.0,0.0,0.0,15,0,0,0,15,There was a growth in income inequality in the 1980s because:
q7,3,gemma3:4b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,There was a growth in income inequality in the 1980s because:
q8,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"If a deviant act is 'normalized', it is:"
q8,1,gemma3:4b,D,A,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"If a deviant act is 'normalized', it is:"
q8,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"If a deviant act is 'normalized', it is:"
q8,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"If a deviant act is 'normalized', it is:"
q9,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In the debate about the 'managerial revolution', John Scott (1997) argued that:"
q9,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"In the debate about the 'managerial revolution', John Scott (1997) argued that:"
q9,2,gemma3:4b,D,C,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"In the debate about the 'managerial revolution', John Scott (1997) argued that:"
q9,3,gemma3:4b,C,B,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"In the debate about the 'managerial revolution', John Scott (1997) argued that:"
q10,0,gemma3:4b,B,C,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Marxist feminists explain patriarchy in terms of:
q10,1,gemma3:4b,A,B,C,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Marxist feminists explain patriarchy in terms of:
q10,2,gemma3:4b,D,A,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Marxist feminists explain patriarchy in terms of:
q10,3,gemma3:4b,C,D,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Marxist feminists explain patriarchy in terms of:
q11,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Which of the following was not defined by Giddens (1998) as part of New Labour's 'third way':
q11,1,gemma3:4b,D,A,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following was not defined by Giddens (1998) as part of New Labour's 'third way':
q11,2,gemma3:4b,C,D,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following was not defined by Giddens (1998) as part of New Labour's 'third way':
q11,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following was not defined by Giddens (1998) as part of New Labour's 'third way':
q12,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Anti-psychiatrists like Laing & Esterson believed that:
q12,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Anti-psychiatrists like Laing & Esterson believed that:
q12,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Anti-psychiatrists like Laing & Esterson believed that:
q12,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Anti-psychiatrists like Laing & Esterson believed that:
q13,0,gemma3:4b,D,A,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:
q13,1,gemma3:4b,C,D,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:
q13,2,gemma3:4b,B,C,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:
q13,3,gemma3:4b,A,B,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:
q14,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In contemporary societies, social institutions are:"
q14,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In contemporary societies, social institutions are:"
q14,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In contemporary societies, social institutions are:"
q14,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In contemporary societies, social institutions are:"
q15,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The term 'emotion work' (Hochschild 1983) refers to:
q15,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'emotion work' (Hochschild 1983) refers to:
q15,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term 'emotion work' (Hochschild 1983) refers to:
q15,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The term 'emotion work' (Hochschild 1983) refers to:
q16,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"When sociologists study the structure of layers in society and people's movement between them, they call this:"
q16,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"When sociologists study the structure of layers in society and people's movement between them, they call this:"
q16,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"When sociologists study the structure of layers in society and people's movement between them, they call this:"
q16,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"When sociologists study the structure of layers in society and people's movement between them, they call this:"
q17,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and..."
q17,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and..."
q17,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and..."
q17,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and..."
q18,0,gemma3:4b,B,A,A,0,0.13333333333333333,0.8666666666666667,0.0,0.0,2,13,0,0,15,An ecclesia is:
q18,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,An ecclesia is:
q18,2,gemma3:4b,D,C,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,An ecclesia is:
q18,3,gemma3:4b,C,B,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,An ecclesia is:
q19,0,gemma3:4b,C,A,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:"
q19,1,gemma3:4b,B,D,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:"
q19,2,gemma3:4b,A,C,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:"
q19,3,gemma3:4b,D,B,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:"
q20,0,gemma3:4b,C,A,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Sutherland's study of the 'professional thief' suggested that:
q20,1,gemma3:4b,B,D,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Sutherland's study of the 'professional thief' suggested that:
q20,2,gemma3:4b,A,C,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Sutherland's study of the 'professional thief' suggested that:
q20,3,gemma3:4b,D,B,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Sutherland's study of the 'professional thief' suggested that:
q21,0,gemma3:4b,D,C,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following policies did the New Labour government not pursue?
q21,1,gemma3:4b,C,B,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following policies did the New Labour government not pursue?
q21,2,gemma3:4b,C,A,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Which of the following policies did the New Labour government not pursue?
q21,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Which of the following policies did the New Labour government not pursue?
q22,0,gemma3:4b,B,C,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"Stone's research suggests that prior to industrialization, the nuclear family:"
q22,1,gemma3:4b,A,B,C,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"Stone's research suggests that prior to industrialization, the nuclear family:"
q22,2,gemma3:4b,D,A,C,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"Stone's research suggests that prior to industrialization, the nuclear family:"
q22,3,gemma3:4b,C,D,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"Stone's research suggests that prior to industrialization, the nuclear family:"
q23,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"Statistics about rural, suburban, and urban patterns of development and mobility are almost always reported based on a geographical area labeled as Metropolitan Statistical Areas (MSA). What constitutes an MSA?"
q23,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"Statistics about rural, suburban, and urban patterns of development and mobility are almost always reported based on a geographical area labeled as Metropolitan Statistical Areas (MSA). What constitutes an MSA?"
q23,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"Statistics about rural, suburban, and urban patterns of development and mobility are almost always reported based on a geographical area labeled as Metropolitan Statistical Areas (MSA). What constitutes an MSA?"
q23,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"Statistics about rural, suburban, and urban patterns of development and mobility are almost always reported based on a geographical area labeled as Metropolitan Statistical Areas (MSA). What constitutes an MSA?"
q24,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Mosca and Pareto identified the ruling elite as:
q24,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Mosca and Pareto identified the ruling elite as:
q24,2,gemma3:4b,D,B,D,0,0.0,0.0,0.13333333333333333,0.8666666666666667,0,0,2,13,15,Mosca and Pareto identified the ruling elite as:
q24,3,gemma3:4b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Mosca and Pareto identified the ruling elite as:
q25,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Bourdieu attributed the reproduction of class to:
q25,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Bourdieu attributed the reproduction of class to:
q25,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Bourdieu attributed the reproduction of class to:
q25,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Bourdieu attributed the reproduction of class to:
q26,0,gemma3:4b,B,C,C,0,0.0,0.9333333333333333,0.06666666666666667,0.0,0,14,1,0,15,Secularization involves the two related ideas of:
q26,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Secularization involves the two related ideas of:
q26,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Secularization involves the two related ideas of:
q26,3,gemma3:4b,C,D,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Secularization involves the two related ideas of:
q27,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The general fertility rate fell between 1964 and 2000 because of:
q27,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The general fertility rate fell between 1964 and 2000 because of:
q27,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The general fertility rate fell between 1964 and 2000 because of:
q27,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The general fertility rate fell between 1964 and 2000 because of:
q28,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Howard's idea of the garden city consisted of:
q28,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,Howard's idea of the garden city consisted of:
q28,2,gemma3:4b,D,C,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,Howard's idea of the garden city consisted of:
q28,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Howard's idea of the garden city consisted of:
q29,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'third age' of the life course is said to involve:
q29,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'third age' of the life course is said to involve:
q29,2,gemma3:4b,A,C,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'third age' of the life course is said to involve:
q29,3,gemma3:4b,A,B,A,0,0.5333333333333333,0.0,0.4666666666666667,0.0,8,0,7,0,15,The 'third age' of the life course is said to involve:
q30,0,gemma3:4b,C,B,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Weber (1919) said that the state's monopoly of the use of force was legitimated by:
q30,1,gemma3:4b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Weber (1919) said that the state's monopoly of the use of force was legitimated by:
q30,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Weber (1919) said that the state's monopoly of the use of force was legitimated by:
q30,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Weber (1919) said that the state's monopoly of the use of force was legitimated by:
q31,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Sullivan's (2000) study suggested that the proportion of housework men did was greatest when:
q31,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Sullivan's (2000) study suggested that the proportion of housework men did was greatest when:
q31,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Sullivan's (2000) study suggested that the proportion of housework men did was greatest when:
q31,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Sullivan's (2000) study suggested that the proportion of housework men did was greatest when:
q32,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The shift from custodial to joint parenthood after divorce means that:
q32,1,gemma3:4b,B,B,C,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The shift from custodial to joint parenthood after divorce means that:
q32,2,gemma3:4b,A,A,C,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The shift from custodial to joint parenthood after divorce means that:
q32,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The shift from custodial to joint parenthood after divorce means that:
q33,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Émile Durkheim believed the primary focus of sociology should be which of the following?
q33,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Émile Durkheim believed the primary focus of sociology should be which of the following?
q33,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Émile Durkheim believed the primary focus of sociology should be which of the following?
q33,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Émile Durkheim believed the primary focus of sociology should be which of the following?
q34,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"The term ""sociology"" was coined in the early 1800s by which of the following?"
q34,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"The term ""sociology"" was coined in the early 1800s by which of the following?"
q34,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"The term ""sociology"" was coined in the early 1800s by which of the following?"
q34,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"The term ""sociology"" was coined in the early 1800s by which of the following?"
q35,0,gemma3:4b,B,A,A,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"In their study of depression, Brown & Harris (1978) found that:"
q35,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,"In their study of depression, Brown & Harris (1978) found that:"
q35,2,gemma3:4b,C,C,A,1,0.0,0.0,0.6666666666666666,0.3333333333333333,0,0,10,5,15,"In their study of depression, Brown & Harris (1978) found that:"
q35,3,gemma3:4b,C,B,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,"In their study of depression, Brown & Harris (1978) found that:"
q36,0,gemma3:4b,C,A,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,The alternative form of 'network organization' means that:
q36,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The alternative form of 'network organization' means that:
q36,2,gemma3:4b,A,C,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The alternative form of 'network organization' means that:
q36,3,gemma3:4b,D,B,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The alternative form of 'network organization' means that:
q37,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Margaret Mead suggested that:
q37,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Margaret Mead suggested that:
q37,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Margaret Mead suggested that:
q37,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Margaret Mead suggested that:
q38,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'secondary deviation' refers to:
q38,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The term 'secondary deviation' refers to:
q38,2,gemma3:4b,A,B,D,0,0.9333333333333333,0.06666666666666667,0.0,0.0,14,1,0,0,15,The term 'secondary deviation' refers to:
q38,3,gemma3:4b,D,A,D,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The term 'secondary deviation' refers to:
q39,0,gemma3:4b,A,B,B,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The effect of the Internet upon the public sphere has been to:
q39,1,gemma3:4b,D,A,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The effect of the Internet upon the public sphere has been to:
q39,2,gemma3:4b,C,D,B,0,0.0,0.0,1.0,0.0,0,0,15,0,15,The effect of the Internet upon the public sphere has been to:
q39,3,gemma3:4b,D,C,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The effect of the Internet upon the public sphere has been to:
q40,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Weber said that the 'spirit of capitalism' could be traced back to:
q40,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Weber said that the 'spirit of capitalism' could be traced back to:
q40,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Weber said that the 'spirit of capitalism' could be traced back to:
q40,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Weber said that the 'spirit of capitalism' could be traced back to:
q41,0,gemma3:4b,A,A,A,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The terms 'crisis of the 1970s' is used to refer to:
q41,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The terms 'crisis of the 1970s' is used to refer to:
q41,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The terms 'crisis of the 1970s' is used to refer to:
q41,3,gemma3:4b,B,B,A,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The terms 'crisis of the 1970s' is used to refer to:
q42,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,The Macpherson Report highlighted the increasing problem of:
q42,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,The Macpherson Report highlighted the increasing problem of:
q42,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,The Macpherson Report highlighted the increasing problem of:
q42,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,The Macpherson Report highlighted the increasing problem of:
q43,0,gemma3:4b,C,C,C,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?
q43,1,gemma3:4b,C,B,C,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?
q43,2,gemma3:4b,B,A,C,0,0.0,1.0,0.0,0.0,0,15,0,0,15,Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?
q43,3,gemma3:4b,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?
q44,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Environmentalist social movements are global in the sense that:
q44,1,gemma3:4b,C,C,D,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Environmentalist social movements are global in the sense that:
q44,2,gemma3:4b,B,B,D,1,0.0,1.0,0.0,0.0,0,15,0,0,15,Environmentalist social movements are global in the sense that:
q44,3,gemma3:4b,A,A,D,1,1.0,0.0,0.0,0.0,15,0,0,0,15,Environmentalist social movements are global in the sense that:
q45,0,gemma3:4b,C,A,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Chodorow (1978) argued that gender socialization occurred through:
q45,1,gemma3:4b,D,D,A,1,0.0,0.0,0.0,1.0,0,0,0,15,15,Chodorow (1978) argued that gender socialization occurred through:
q45,2,gemma3:4b,C,C,A,1,0.0,0.0,1.0,0.0,0,0,15,0,15,Chodorow (1978) argued that gender socialization occurred through:
q45,3,gemma3:4b,C,B,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,Chodorow (1978) argued that gender socialization occurred through:
q46,0,gemma3:4b,C,A,A,0,0.0,0.0,1.0,0.0,0,0,15,0,15,The 'new man' of the 1980s was alleged to be:
q46,1,gemma3:4b,A,D,A,0,1.0,0.0,0.0,0.0,15,0,0,0,15,The 'new man' of the 1980s was alleged to be:
q46,2,gemma3:4b,D,C,A,0,0.0,0.0,0.0,1.0,0,0,0,15,15,The 'new man' of the 1980s was alleged to be:
q46,3,gemma3:4b,D,B,A,0,0.0,0.2,0.0,0.8,0,3,0,12,15,The 'new man' of the 1980s was alleged to be:
q47,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:"
q47,1,gemma3:4b,B,A,B,0,0.0,1.0,0.0,0.0,0,15,0,0,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:"
q47,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:"
q47,3,gemma3:4b,D,C,B,0,0.0,0.0,0.0,1.0,0,0,0,15,15,"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:"
q48,0,gemma3:4b,B,B,B,1,0.0,1.0,0.0,0.0,0,15,0,0,15,"In idealized views of science, the experimental method is said to involve:"
q48,1,gemma3:4b,A,A,B,1,1.0,0.0,0.0,0.0,15,0,0,0,15,"In idealized views of science, the experimental method is said to involve:"
q48,2,gemma3:4b,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,15,15,"In idealized views of science, the experimental method is said to involve:"
q48,3,gemma3:4b,C,C,B,1,0.0,0.0,1.0,0.0,0,0,15,0,15,"In idealized views of science, the experimental method is said to involve:"
q49,0,gemma3:4b,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,15,15,An 'open' society is one that:
